iteration,fitness,x0,x1
0, 616.903, -478.19, 164.586
1, -649.155, -512, 398.879
2, -649.015, -511.962, 398.746
3, -651.55, -437.972, -354.807
4, -651.575, -438.034, -354.767
5, -832.007, 344.606, 512
6, -831.976, 344.587, 511.985
7, -831.978, 344.573, 512
8, -831.996, 344.609, 511.986
9, -853.501, 350.38, 512
10, -853.499, 350.378, 512
11, -853.511, 350.391, 512
12, -853.501, 350.402, 511.978
13, -853.477, 350.385, 511.969
14, -861.464, 357.003, 512
15, -861.465, 357.01, 511.993
16, -861.477, 357.027, 511.989
17, -861.459, 357.02, 511.977
18, -861.451, 357.022, 511.965
19, -865.027, 420.925, 435.122
20, -865.028, 420.938, 435.109
21, -865.011, 420.927, 435.102
22, -864.985, 420.913, 435.089
23, -864.988, 420.919, 435.085
24, -864.97, 420.912, 435.074
25, -864.973, 420.911, 435.078
26, -864.984, 420.917, 435.084
27, -864.98, 420.921, 435.074
28, -864.968, 420.914, 435.07
29, -864.963, 420.914, 435.064
30, -864.951, 420.908, 435.058
31, -864.949, 420.909, 435.055
32, -952.434, 512, 401.717
33, -952.43, 512, 401.714
34, -952.418, 511.993, 401.708
35, -952.404, 511.985, 401.702
36, -952.397, 511.981, 401.699
37, -952.403, 511.982, 401.705
38, -952.405, 511.976, 401.712
39, -952.399, 511.974, 401.709
40, -952.387, 511.968, 401.702
41, -952.379, 511.967, 401.696
42, -952.384, 511.971, 401.696
43, -952.372, 511.965, 401.69
44, -952.368, 511.967, 401.684
45, -952.372, 511.969, 401.686
46, -952.378, 511.969, 401.692
47, -952.382, 511.973, 401.692
48, -952.383, 511.976, 401.689
49, -952.373, 511.972, 401.683
