iteration,fitness,x0,x1
0, 459.976, -451.528, -302.583
1, -752.91, 376.437, 512
2, -752.917, 376.574, 511.874
3, -752.815, 376.539, 511.783
4, -752.748, 376.471, 511.767
5, -816.277, -319.089, 512
6, -816.267, -319.116, 511.96
7, -816.304, -319.117, 512
8, -816.333, -319.146, 512
9, -818.524, -317.9, 512
10, -818.508, -317.896, 511.988
11, -818.523, -317.91, 511.989
12, -818.516, -317.914, 511.978
13, -818.478, -317.893, 511.958
14, -869.058, -471.995, 395.256
15, -936.214, 510.226, 405.345
16, -936.231, 510.234, 405.355
17, -936.219, 510.226, 405.35
18, -936.215, 510.217, 405.355
19, -936.201, 510.216, 405.342
20, -936.182, 510.208, 405.33
21, -936.195, 510.208, 405.344
22, -936.192, 510.197, 405.352
23, -936.177, 510.184, 405.348
24, -936.184, 510.187, 405.353
25, -936.161, 510.175, 405.342
26, -936.175, 510.183, 405.348
27, -936.169, 510.184, 405.341
28, -936.166, 510.18, 405.341
29, -936.163, 510.178, 405.341
30, -936.17, 510.179, 405.347
31, -936.157, 510.172, 405.34
32, -936.154, 510.178, 405.331
33, -936.146, 510.173, 405.327
34, -936.156, 510.18, 405.332
35, -936.153, 510.185, 405.324
36, -936.15, 510.176, 405.328
37, -936.142, 510.17, 405.326
38, -955.313, 512, 405.995
39, -955.314, 512, 405.996
40, -949.221, 512, 406.003
41, -949.218, 511.994, 406.007
42, -948.483, 511.995, 406
43, -955.306, 511.995, 405.993
44, -955.305, 511.994, 405.993
45, -948.473, 511.989, 405.996
46, -948.473, 511.987, 405.998
47, -948.482, 511.991, 406.002
48, -948.484, 511.991, 406.004
49, -949.218, 511.997, 406.003
