iteration,fitness,x0,x1
0, 10.0503, 339.635, -61.817
1, -763.645, 512, 467.16
2, -763.671, 512, 467.212
3, -763.568, 511.907, 467.191
4, -764.019, 512, 467.906
5, -796.633, 512, 415.21
6, -867.528, 512, 394.419
7, -867.537, 511.976, 394.45
8, -867.536, 512, 394.426
9, -867.543, 511.974, 394.458
10, -867.563, 511.977, 394.476
11, -867.566, 511.964, 394.49
12, -918.205, 449.313, 464.146
13, -918.19, 449.305, 464.137
14, -918.172, 449.304, 464.12
15, -918.181, 449.295, 464.139
16, -918.17, 449.276, 464.148
17, -918.185, 449.292, 464.147
18, -918.204, 449.297, 464.162
19, -918.198, 449.301, 464.15
20, -918.202, 449.301, 464.156
21, -918.193, 449.288, 464.16
22, -918.187, 449.286, 464.156
23, -918.175, 449.285, 464.144
24, -918.191, 449.29, 464.155
25, -918.197, 449.297, 464.154
26, -918.189, 449.287, 464.157
27, -941.898, 512, 407.153
28, -941.896, 511.998, 407.153
29, -941.894, 511.996, 407.154
30, -941.895, 511.991, 407.16
31, -941.89, 511.99, 407.155
32, -941.884, 511.983, 407.156
33, -941.897, 511.989, 407.163
34, -941.894, 511.985, 407.164
35, -941.882, 511.977, 407.16
36, -954.39, 512, 405.068
37, -954.394, 511.997, 405.075
38, -954.403, 512, 405.081
39, -954.406, 512, 405.084
40, -954.406, 512, 405.084
41, -954.4, 511.999, 405.079
42, -954.396, 512, 405.074
43, -956.273, 512, 402.538
44, -956.262, 511.994, 402.533
45, -956.26, 511.999, 402.526
46, -956.25, 511.994, 402.521
47, -956.253, 511.995, 402.523
48, -956.246, 511.99, 402.522
49, -956.246, 511.992, 402.519
