iteration,fitness,x0,x1
0, 867.258, 462.151, -470.838
1, -849.054, 363.751, 512
2, -848.825, 363.601, 511.907
3, -848.745, 363.53, 511.896
4, -860.169, 354.838, 512
5, -860.087, 354.802, 511.95
6, -860.083, 354.779, 511.97
7, -860.113, 354.782, 512
8, -945.956, 474.817, 430.019
9, -945.959, 474.85, 429.989
10, -945.916, 474.832, 429.964
11, -945.914, 474.819, 429.975
12, -945.935, 474.821, 429.994
13, -945.953, 474.827, 430.006
14, -945.974, 474.84, 430.014
15, -945.964, 474.83, 430.014
16, -945.944, 474.828, 429.996
17, -945.952, 474.825, 430.006
18, -945.967, 474.825, 430.021
19, -945.966, 474.822, 430.024
20, -945.963, 474.815, 430.028
21, -945.98, 474.825, 430.035
22, -945.959, 474.816, 430.023
23, -945.973, 474.818, 430.035
24, -945.974, 474.816, 430.037
25, -956.133, 512, 402.397
26, -956.136, 511.999, 402.401
27, -956.125, 511.989, 402.4
28, -956.112, 511.98, 402.396
29, -956.108, 511.974, 402.398
30, -956.123, 511.983, 402.404
31, -956.139, 511.992, 402.411
32, -956.136, 511.998, 402.402
33, -956.121, 511.991, 402.394
34, -956.112, 511.985, 402.391
35, -956.1, 511.977, 402.386
36, -956.092, 511.976, 402.38
37, -956.087, 511.979, 402.372
38, -956.083, 511.981, 402.366
39, -956.079, 511.977, 402.366
40, -956.08, 511.98, 402.363
41, -956.083, 511.98, 402.366
42, -956.075, 511.977, 402.362
43, -956.072, 511.979, 402.356
44, -956.058, 511.973, 402.349
45, -956.057, 511.975, 402.346
46, -956.054, 511.969, 402.348
47, -956.046, 511.966, 402.343
48, -956.046, 511.961, 402.348
49, -956.043, 511.962, 402.344
