iteration,fitness,x0,x1
0, 381.169, 152.918, -509.765
1, -641.003, -417.368, 379.412
2, -952.182, 512, 401.462
3, -952.203, 511.964, 401.519
4, -952.185, 512, 401.464
5, -952.185, 511.982, 401.483
6, -952.235, 512, 401.516
7, -952.204, 511.993, 401.491
8, -952.236, 512, 401.517
9, -952.241, 512, 401.521
10, -952.249, 511.987, 401.543
11, -952.209, 511.969, 401.521
12, -952.213, 511.979, 401.514
13, -952.252, 511.996, 401.537
14, -952.276, 512, 401.557
15, -952.279, 511.99, 401.57
16, -952.271, 512, 401.552
17, -952.285, 512, 401.566
18, -952.274, 511.994, 401.562
19, -955.656, 511.459, 402.852
20, -955.676, 511.469, 402.863
21, -955.682, 511.468, 402.87
22, -955.685, 511.479, 402.862
23, -955.701, 511.491, 402.866
24, -955.686, 511.479, 402.863
25, -955.694, 511.478, 402.872
26, -955.694, 511.47, 402.88
27, -955.692, 511.461, 402.888
28, -955.697, 511.462, 402.891
29, -955.709, 511.467, 402.898
30, -955.704, 511.471, 402.889
31, -955.705, 511.466, 402.894
32, -958.507, 512, 403.972
33, -958.513, 512, 403.978
34, -958.51, 511.994, 403.981
35, -958.499, 511.987, 403.976
36, -958.495, 511.982, 403.977
37, -958.493, 511.988, 403.97
38, -958.501, 511.994, 403.972
39, -958.51, 511.997, 403.977
40, -958.514, 511.995, 403.984
41, -958.515, 511.998, 403.982
42, -958.513, 511.996, 403.982
43, -958.507, 511.992, 403.981
44, -958.502, 511.992, 403.976
45, -958.505, 511.991, 403.979
46, -958.507, 511.994, 403.977
47, -958.502, 511.992, 403.974
48, -958.499, 511.991, 403.974
49, -958.503, 511.996, 403.972
