iteration,fitness,x0,x1
0, -298.913, -339.07, -90.0194
1, -837.482, -471.295, 400.154
2, -955.887, 512, 402.148
3, -955.804, 511.903, 402.162
4, -955.79, 511.884, 402.166
5, -955.842, 511.925, 402.178
6, -955.801, 511.902, 402.161
7, -955.822, 511.895, 402.188
8, -955.801, 511.886, 402.177
9, -955.768, 511.878, 402.152
10, -955.785, 511.883, 402.163
11, -955.774, 511.86, 402.175
12, -955.754, 511.845, 402.17
13, -955.746, 511.847, 402.161
14, -955.714, 511.829, 402.146
15, -955.696, 511.829, 402.128
16, -955.679, 511.814, 402.126
17, -955.679, 511.811, 402.129
18, -955.694, 511.828, 402.127
19, -955.715, 511.838, 402.138
20, -955.733, 511.851, 402.143
21, -955.722, 511.841, 402.141
22, -955.724, 511.847, 402.138
23, -955.719, 511.85, 402.13
24, -955.722, 511.857, 402.126
25, -955.731, 511.868, 402.123
26, -955.724, 511.87, 402.115
27, -955.735, 511.876, 402.12
28, -955.731, 511.88, 402.112
29, -955.734, 511.874, 402.12
30, -955.746, 511.884, 402.123
31, -955.756, 511.891, 402.126
32, -955.754, 511.892, 402.123
33, -955.752, 511.891, 402.122
34, -955.755, 511.892, 402.123
35, -955.761, 511.895, 402.127
36, -955.757, 511.895, 402.123
37, -955.76, 511.89, 402.13
38, -955.772, 511.896, 402.136
39, -955.779, 511.898, 402.142
40, -955.769, 511.891, 402.14
41, -955.764, 511.891, 402.133
42, -955.763, 511.896, 402.128
43, -955.763, 511.897, 402.126
44, -955.755, 511.891, 402.125
45, -955.753, 511.891, 402.122
46, -955.752, 511.887, 402.125
47, -955.753, 511.889, 402.124
48, -955.756, 511.89, 402.126
49, -955.766, 511.895, 402.132
