iteration,fitness,x0,x1
0, 321.818, 389.003, 376.002
1, -780.463, -450.766, -377.08
2, -854.188, -483.737, 391.346
3, -854.202, -483.796, 391.308
4, -874.391, -472.29, 394.374
5, -874.358, -472.26, 394.37
6, -874.337, -472.249, 394.359
7, -874.324, -472.261, 394.334
8, -885.14, 512, 395.404
9, -885.125, 512, 395.388
10, -885.096, 512, 395.358
11, -885.075, 511.982, 395.353
12, -885.048, 511.963, 395.343
13, -885.049, 511.951, 395.355
14, -885.053, 511.944, 395.366
15, -885.067, 511.959, 395.366
16, -885.058, 511.952, 395.364
17, -885.041, 511.944, 395.354
18, -885.06, 511.954, 395.363
19, -885.068, 511.964, 395.362
20, -891.153, 453.926, 464.864
21, -891.135, 453.918, 464.852
22, -891.135, 453.91, 464.861
23, -891.143, 453.921, 464.859
24, -891.139, 453.912, 464.863
25, -891.135, 453.916, 464.855
26, -891.135, 453.917, 464.854
27, -891.144, 453.927, 464.853
28, -891.144, 453.929, 464.851
29, -891.144, 453.923, 464.858
30, -891.13, 453.915, 464.85
31, -891.136, 453.921, 464.851
32, -891.125, 453.917, 464.843
33, -891.119, 453.918, 464.836
34, -932.78, 512, 408.898
35, -932.781, 512, 408.899
36, -932.768, 511.994, 408.892
37, -932.767, 511.986, 408.899
38, -932.77, 511.991, 408.896
39, -932.764, 511.991, 408.89
40, -958.222, 512, 403.684
41, -958.221, 512, 403.684
42, -958.223, 512, 403.686
43, -958.218, 511.994, 403.686
44, -958.227, 511.998, 403.692
45, -958.227, 512, 403.69
46, -958.23, 511.999, 403.693
47, -958.235, 511.998, 403.699
48, -958.236, 511.999, 403.699
49, -958.24, 511.999, 403.704
