iteration,fitness,x0,x1
0, 471.645, 45.9292, 469.248
1, -954.55, 512, 405.229
2, -954.43, 511.98, 405.129
3, -954.372, 511.99, 405.061
4, -954.38, 511.93, 405.127
5, -954.39, 511.947, 405.121
6, -954.443, 511.951, 405.171
7, -954.381, 511.925, 405.133
8, -954.438, 511.948, 405.168
9, -954.437, 511.946, 405.169
10, -954.483, 511.965, 405.197
11, -954.434, 511.94, 405.171
12, -954.459, 511.953, 405.184
13, -954.488, 511.975, 405.192
14, -954.493, 511.962, 405.209
15, -954.482, 511.963, 405.197
16, -954.495, 511.977, 405.196
17, -954.49, 511.989, 405.18
18, -954.518, 512, 405.197
19, -954.517, 511.988, 405.208
20, -954.508, 511.987, 405.2
21, -954.501, 511.973, 405.206
22, -954.517, 511.984, 405.212
23, -954.523, 511.981, 405.22
24, -954.533, 511.983, 405.228
25, -954.516, 511.978, 405.216
26, -954.518, 511.99, 405.207
27, -954.518, 511.987, 405.21
28, -956.046, 512, 402.309
29, -956.053, 512, 402.316
30, -956.061, 512, 402.324
31, -956.054, 512, 402.317
32, -956.055, 511.996, 402.322
33, -956.048, 511.994, 402.317
34, -956.059, 511.996, 402.325
35, -956.055, 512, 402.318
36, -956.054, 511.994, 402.323
37, -956.048, 511.993, 402.318
38, -956.044, 511.994, 402.312
39, -956.044, 511.988, 402.319
40, -956.045, 511.99, 402.319
41, -956.053, 511.99, 402.326
42, -956.043, 511.986, 402.32
43, -956.053, 511.991, 402.326
44, -956.053, 511.99, 402.326
45, -956.064, 511.994, 402.332
46, -956.052, 511.988, 402.326
47, -956.058, 511.991, 402.33
48, -956.066, 511.997, 402.332
49, -956.067, 511.994, 402.336
