iteration,fitness,x0,x1
0, -347.876, 357.556, 230.57
1, -696.033, 490.876, 436.584
2, -882.704, -456.176, 386.78
3, -882.961, -456.248, 386.807
4, -883.039, -456.322, 386.811
5, -883.054, -456.311, 386.838
6, -883.102, -456.333, 386.863
7, -883.139, -456.358, 386.876
8, -883.154, -456.347, 386.902
9, -885.295, -474.629, 387.28
10, -885.323, -474.643, 387.296
11, -885.346, -474.659, 387.304
12, -885.356, -474.652, 387.321
13, -885.366, -474.667, 387.316
14, -885.366, -474.667, 387.316
15, -950.032, 512, 406.816
16, -950.035, 512, 406.82
17, -957.901, 512, 403.36
18, -957.896, 511.99, 403.365
19, -957.911, 511.995, 403.376
20, -957.898, 511.985, 403.373
21, -957.898, 511.985, 403.373
22, -957.922, 511.996, 403.386
23, -957.916, 512, 403.375
24, -957.921, 512, 403.381
25, -957.924, 512, 403.383
26, -957.933, 512, 403.393
27, -957.935, 512, 403.395
28, -957.928, 511.996, 403.392
29, -957.92, 511.995, 403.385
30, -957.906, 511.989, 403.376
31, -957.912, 511.987, 403.385
32, -958.318, 512, 403.781
33, -958.306, 511.992, 403.777
34, -958.304, 511.996, 403.771
35, -958.307, 511.995, 403.775
36, -958.298, 511.988, 403.772
37, -958.299, 511.989, 403.774
38, -958.292, 511.988, 403.767
39, -958.286, 511.986, 403.763
40, -958.282, 511.98, 403.765
41, -958.274, 511.978, 403.759
42, -958.273, 511.972, 403.763
43, -958.275, 511.97, 403.768
44, -958.263, 511.965, 403.761
45, -958.264, 511.964, 403.763
46, -958.257, 511.963, 403.757
47, -958.261, 511.967, 403.757
48, -958.254, 511.963, 403.754
49, -958.256, 511.962, 403.757
