iteration,fitness,x0,x1
0, 480.393, -435.501, -296.214
1, -806.887, -302.044, 512
2, -807.509, -301.967, 512
3, -807.439, -301.924, 511.967
4, -904.975, 512, 410.013
5, -904.99, 512, 410.028
6, -920.613, 512, 409.991
7, -920.607, 512, 409.985
8, -920.59, 512, 409.969
9, -920.559, 511.983, 409.953
10, -920.558, 512, 409.936
11, -920.546, 511.992, 409.932
12, -920.555, 511.984, 409.947
13, -920.571, 512, 409.95
14, -920.559, 512, 409.937
15, -920.556, 512, 409.934
16, -920.54, 511.996, 409.922
17, -954.697, 512, 405.377
18, -954.681, 511.992, 405.368
19, -954.661, 511.977, 405.363
20, -954.66, 511.966, 405.373
21, -954.649, 511.967, 405.361
22, -954.64, 511.964, 405.354
23, -954.633, 511.956, 405.356
24, -954.634, 511.963, 405.35
25, -954.625, 511.954, 405.35
26, -954.618, 511.945, 405.352
27, -954.625, 511.953, 405.351
28, -954.628, 511.949, 405.359
29, -954.628, 511.946, 405.361
30, -954.619, 511.941, 405.356
31, -954.623, 511.942, 405.36
32, -954.632, 511.949, 405.361
33, -954.631, 511.942, 405.367
34, -954.643, 511.951, 405.371
35, -954.636, 511.942, 405.372
36, -954.639, 511.937, 405.38
37, -954.644, 511.937, 405.386
38, -954.64, 511.929, 405.389
39, -954.634, 511.93, 405.383
40, -954.627, 511.926, 405.38
41, -954.622, 511.927, 405.373
42, -954.62, 511.931, 405.367
43, -954.608, 511.925, 405.361
44, -956.473, 512, 402.741
45, -956.468, 512, 402.735
46, -956.463, 511.999, 402.732
47, -956.46, 511.994, 402.733
48, -956.46, 511.998, 402.73
49, -956.456, 511.993, 402.73
