iteration,fitness,x0,x1
0, 409.117, -493.846, -110.658
1, -548.317, -116.045, 417.629
2, -548.432, -116.171, 417.635
3, -548.365, -116.151, 417.583
4, -720.361, 319.68, 471.001
5, -720.32, 319.669, 470.963
6, -720.301, 319.657, 470.954
7, -720.303, 319.68, 470.928
8, -730.783, 378.594, 512
9, -730.785, 378.597, 512
10, -867.475, -480.746, 390.551
11, -867.521, -480.769, 390.576
12, -867.546, -480.774, 390.597
13, -867.566, -480.777, 390.614
14, -867.573, -480.779, 390.619
15, -867.555, -480.763, 390.615
16, -867.53, -480.745, 390.607
17, -867.537, -480.742, 390.616
18, -867.513, -480.728, 390.606
19, -867.526, -480.731, 390.615
20, -867.508, -480.72, 390.607
21, -937.501, 512, 399.207
22, -937.505, 511.999, 399.212
23, -937.507, 512, 399.214
24, -937.498, 511.994, 399.21
25, -937.553, 512, 399.26
26, -937.55, 512, 399.257
27, -937.538, 511.995, 399.251
28, -937.542, 512, 399.249
29, -937.547, 512, 399.255
30, -937.537, 511.995, 399.249
31, -937.533, 511.989, 399.251
32, -937.535, 511.988, 399.254
33, -937.539, 511.99, 399.255
34, -937.532, 511.986, 399.252
35, -937.528, 511.988, 399.247
36, -937.522, 511.983, 399.246
37, -937.521, 511.978, 399.25
38, -937.523, 511.982, 399.248
39, -937.528, 511.987, 399.247
40, -957.422, 512, 404.339
41, -957.427, 512, 404.344
42, -957.422, 512, 404.339
43, -957.416, 512, 404.333
44, -957.41, 512, 404.327
45, -957.41, 511.998, 404.329
46, -957.414, 511.998, 404.333
47, -957.406, 511.995, 404.328
48, -957.406, 511.993, 404.33
49, -957.399, 511.989, 404.327
