iteration,fitness,x0,x1
0, 65.9446, 10.2251, -120.082
1, -773.424, 512, 460.456
2, -817.809, -317.163, 512
3, -817.769, -317.122, 512
4, -816.334, -312.382, 511.964
5, -816.377, -312.421, 511.97
6, -816.33, -312.394, 511.947
7, -817.694, -317.077, 511.966
8, -817.714, -317.067, 511.999
9, -817.708, -317.09, 511.968
10, -823.281, -472.319, 402.015
11, -942.235, 512, 407.491
12, -942.244, 512, 407.5
13, -942.248, 512, 407.504
14, -942.247, 511.984, 407.519
15, -942.654, 484.783, 441.176
16, -942.674, 484.793, 441.187
17, -942.685, 484.792, 441.2
18, -942.674, 484.78, 441.201
19, -942.68, 484.79, 441.196
20, -942.669, 484.79, 441.185
21, -942.683, 484.797, 441.192
22, -949.827, 512, 406.611
23, -949.823, 512, 406.607
24, -949.834, 512, 406.618
25, -949.839, 512, 406.623
26, -949.827, 511.998, 406.613
27, -949.827, 512, 406.611
28, -949.833, 512, 406.617
29, -949.839, 512, 406.623
30, -949.846, 511.999, 406.63
31, -949.84, 511.992, 406.631
32, -949.893, 512, 406.677
33, -949.885, 512, 406.669
34, -957.4, 512, 404.316
35, -957.385, 511.992, 404.31
36, -957.384, 511.984, 404.317
37, -957.37, 511.976, 404.31
38, -957.363, 511.971, 404.309
39, -957.363, 511.977, 404.302
40, -957.363, 511.978, 404.301
41, -957.365, 511.974, 404.307
42, -957.374, 511.98, 404.31
43, -957.378, 511.981, 404.314
44, -957.379, 511.985, 404.31
45, -957.379, 511.981, 404.315
46, -957.373, 511.98, 404.31
47, -957.38, 511.984, 404.312
48, -957.382, 511.984, 404.315
49, -957.385, 511.984, 404.318
