iteration,fitness,x0,x1
0, 26.4596, -251.664, 217.55
1, -747.972, -497.189, 403.398
2, -818.896, 335.276, 506.566
3, -818.778, 335.182, 506.523
4, -818.733, 335.157, 506.499
5, -818.821, 335.215, 506.539
6, -869.52, 359.125, 508.228
7, -869.463, 359.085, 508.21
8, -869.439, 359.072, 508.198
9, -869.52, 359.125, 508.228
10, -869.515, 359.115, 508.234
11, -869.774, 357.603, 508.491
12, -869.741, 357.579, 508.48
13, -869.726, 357.571, 508.473
14, -869.76, 357.592, 508.487
15, -869.775, 357.599, 508.496
16, -869.763, 357.591, 508.492
17, -869.785, 357.603, 508.503
18, -869.769, 357.59, 508.5
19, -869.773, 357.581, 508.514
20, -869.765, 357.566, 508.52
21, -869.756, 357.559, 508.519
22, -869.768, 357.562, 508.528
23, -885.08, -474.4, 385.434
24, -885.086, -474.399, 385.442
25, -902.164, 492.059, 440.825
26, -902.173, 492.064, 440.83
27, -902.168, 492.066, 440.822
28, -902.174, 492.076, 440.819
29, -902.171, 492.074, 440.818
30, -902.171, 492.073, 440.819
31, -902.167, 492.073, 440.815
32, -902.165, 492.075, 440.81
33, -902.158, 492.068, 440.81
34, -919.129, 429.468, 446.387
35, -919.134, 429.466, 446.393
36, -919.141, 429.467, 446.4
37, -919.137, 429.467, 446.396
38, -919.141, 429.474, 446.392
39, -919.141, 429.468, 446.399
40, -919.143, 429.469, 446.4
41, -919.139, 429.467, 446.398
42, -919.136, 429.466, 446.396
43, -919.146, 429.472, 446.4
44, -919.148, 429.478, 446.396
45, -919.148, 429.481, 446.393
46, -919.146, 429.478, 446.393
47, -919.151, 429.482, 446.394
48, -919.15, 429.483, 446.392
49, -919.152, 429.481, 446.396
