iteration,fitness,x0,x1
0, 74.9138, -458.794, -137.237
1, -885.317, 512, 395.589
2, -885.348, 512, 395.62
3, -885.28, 511.982, 395.567
4, -885.281, 512, 395.551
5, -885.25, 512, 395.518
6, -885.257, 512, 395.526
7, -885.25, 511.988, 395.53
8, -905.646, 512, 410.684
9, -905.621, 512, 410.659
10, -905.579, 511.972, 410.642
11, -954.574, 512, 405.253
12, -954.553, 511.979, 405.253
13, -954.544, 511.982, 405.241
14, -954.572, 511.997, 405.253
15, -954.577, 511.985, 405.271
16, -954.561, 511.973, 405.266
17, -954.552, 511.98, 405.25
18, -954.557, 511.972, 405.263
19, -954.551, 511.97, 405.26
20, -954.559, 511.981, 405.257
21, -954.556, 511.977, 405.257
22, -954.567, 511.982, 405.264
23, -954.56, 511.988, 405.251
24, -954.547, 511.985, 405.241
25, -954.547, 511.987, 405.239
26, -954.543, 511.976, 405.246
27, -954.536, 511.98, 405.235
28, -954.533, 511.972, 405.24
29, -954.538, 511.967, 405.25
30, -954.539, 511.962, 405.255
31, -954.525, 511.954, 405.249
32, -954.513, 511.946, 405.245
33, -954.519, 511.951, 405.246
34, -954.513, 511.95, 405.242
35, -954.519, 511.958, 405.24
36, -954.523, 511.966, 405.235
37, -954.525, 511.967, 405.237
38, -954.524, 511.965, 405.237
39, -954.523, 511.97, 405.231
40, -954.521, 511.969, 405.231
41, -954.528, 511.976, 405.231
42, -954.526, 511.973, 405.232
43, -955.922, 512, 402.183
44, -955.914, 511.997, 402.177
45, -955.914, 512, 402.175
46, -955.915, 512, 402.177
47, -955.909, 511.995, 402.176
48, -955.904, 511.989, 402.176
49, -955.901, 511.984, 402.178
