iteration,agent_id,fitness,x0,x1
0, 0, 285.769, 165.053, 147.682
0, 1, -308.595, 278.431, 496.111
0, 2, 6.51502, 165.481, -39.0702
0, 3, -90.4429, -150.448, -238.626
0, 4, -441.624, 500.861, -253.709
0, 5, -17.3588, -402.297, -201.103
0, 6, -142.899, -443.559, 436.92
0, 7, -596.84, -281.942, 493.784
0, 8, 56.7608, -215.349, -265.438
0, 9, 395.786, -433.507, 305.026
0, 10, 42.8262, 282.615, 212.76
0, 11, -231.887, -371.512, -160.884
0, 12, -152.695, 87.6683, -205.605
0, 13, -23.1755, -332.691, 306.104
0, 14, -67.3337, 124.282, -232.825
0, 15, 1.91118, 20.6407, -66.5921
0, 16, -614.85, 286.222, -509.389
0, 17, -220.731, -274.364, 314.897
0, 18, -299.43, 415.078, 467.626
0, 19, 651.862, 421.475, -460.416
0, 20, -260.547, 416.925, 376.516
0, 21, -448.259, -409.886, -353.662
0, 22, -8.27942, -253.653, -254.901
0, 23, -299.347, 94.8445, 316.053
0, 24, -12.2622, 504.761, 440.171
0, 25, -575.87, -450.059, 352.914
0, 26, -80.3337, 248.284, 43.1562
0, 27, -95.5909, -211.163, -145.902
0, 28, -26.2897, 476.957, -51.7581
0, 29, 405.008, -87.5545, 308.245
0, 30, 181.417, 136.092, -197.668
0, 31, -82.5846, 477.045, -46.5436
0, 32, 474.841, 308.981, -266.352
0, 33, -362.171, 117.975, -387.841
0, 34, -122.004, -121.02, -45.8487
0, 35, 190.766, -24.5531, -233.903
0, 36, -615.583, 423.539, 168.498
0, 37, -138.2, -182.003, 80.7439
0, 38, 65.6317, 68.0213, -78.9234
0, 39, -253.044, 472.95, 193.602
0, 40, 303.374, -509.069, 142.955
0, 41, 132.253, 71.3002, 248.703
0, 42, -306.232, -344.434, -93.7658
0, 43, -194.637, 217.349, 215.365
0, 44, 621.796, -416.293, -268.067
0, 45, 119.84, 151.145, -165.467
0, 46, 95.0992, -440.52, -234.405
0, 47, 150.316, 158.605, -332.335
0, 48, -81.0265, -483.809, 289.707
0, 49, -279.952, -40.9943, 434.444
0, 50, -293.876, -106.937, -508.232
0, 51, 100.427, -44.9021, -259.191
0, 52, 370.947, 509.475, 490.163
0, 53, -225.938, -274.349, -2.41482
0, 54, -77.9054, -100.642, -4.10842
0, 55, -159.441, 33.8416, -194.926
0, 56, -48.8633, -47.385, -156.24
0, 57, 404.489, -484.088, -123.437
