iteration,fitness,x0,x1
0, 241.719, 82.1237, -267.338
1, -807.125, -324.916, 512
2, -806.979, -324.769, 512
3, -806.95, -324.824, 511.903
4, -815.381, -316.055, 512
5, -815.37, -316.044, 512
6, -832.504, 366.28, 512
7, -832.474, 366.27, 511.977
8, -958.373, 512, 403.837
9, -958.322, 511.969, 403.817
10, -958.278, 511.954, 403.787
11, -958.284, 511.964, 403.784
12, -958.279, 511.972, 403.77
13, -958.257, 511.965, 403.754
14, -958.238, 511.963, 403.737
15, -958.259, 511.982, 403.739
16, -958.243, 511.973, 403.733
17, -958.216, 511.961, 403.718
18, -958.202, 511.952, 403.713
19, -958.2, 511.957, 403.705
20, -958.187, 511.953, 403.696
21, -958.19, 511.961, 403.691
22, -958.192, 511.963, 403.691
23, -958.216, 511.975, 403.703
24, -958.212, 511.964, 403.71
25, -958.22, 511.963, 403.72
26, -958.202, 511.952, 403.713
27, -958.21, 511.95, 403.723
28, -958.196, 511.94, 403.718
29, -958.21, 511.945, 403.727
30, -958.225, 511.955, 403.733
31, -958.217, 511.952, 403.728
32, -958.219, 511.952, 403.729
33, -958.21, 511.949, 403.724
34, -958.219, 511.956, 403.725
35, -958.227, 511.957, 403.733
36, -958.225, 511.956, 403.731
37, -958.23, 511.962, 403.731
38, -958.228, 511.959, 403.732
39, -958.228, 511.956, 403.734
40, -958.221, 511.955, 403.728
41, -958.227, 511.96, 403.73
42, -958.221, 511.955, 403.729
43, -958.377, 512, 403.841
44, -958.378, 512, 403.842
45, -958.384, 512, 403.848
46, -958.382, 511.999, 403.847
47, -958.383, 512, 403.846
48, -958.381, 511.997, 403.847
49, -958.38, 511.995, 403.849
