iteration,fitness,x0,x1
0, 94.251, 151.355, -163.435
1, -700.804, 403.631, 418.438
2, -744.97, 377.315, 512
3, -745.032, 377.394, 512
4, -807.553, -302.805, 512
5, -807.57, -302.855, 511.972
6, -807.571, -302.825, 512
7, -807.55, -302.801, 512
8, -857.533, 352.427, 512
9, -929.916, 444.704, 460.438
10, -929.958, 444.731, 460.453
11, -929.953, 444.726, 460.454
12, -929.988, 444.747, 460.469
13, -929.993, 444.765, 460.454
14, -930.017, 444.782, 460.461
15, -930.015, 444.768, 460.474
16, -930.025, 444.766, 460.487
17, -946.016, 512, 400.466
18, -946.031, 512, 400.481
19, -946.034, 511.996, 400.488
20, -946.029, 512, 400.479
21, -946.02, 512, 400.47
22, -946.033, 512, 400.483
23, -946.043, 512, 400.493
24, -946.044, 512, 400.494
25, -946.053, 512, 400.503
26, -946.044, 512, 400.494
27, -946.033, 512, 400.483
28, -946.037, 511.995, 400.492
29, -946.047, 511.998, 400.499
30, -946.052, 511.993, 400.509
31, -946.04, 511.99, 400.5
32, -946.028, 511.982, 400.495
33, -946.041, 511.988, 400.504
34, -946.053, 511.993, 400.511
35, -946.066, 512, 400.517
36, -946.064, 511.996, 400.519
37, -946.065, 512, 400.516
38, -946.071, 512, 400.522
39, -946.066, 511.992, 400.524
40, -946.074, 511.994, 400.53
41, -946.076, 512, 400.526
42, -946.07, 512, 400.521
43, -946.062, 511.996, 400.517
44, -951.936, 482.708, 432.492
45, -951.938, 482.714, 432.488
46, -955.753, 511.999, 402.014
47, -955.754, 511.997, 402.017
48, -955.753, 512, 402.013
49, -955.75, 512, 402.009
