iteration,fitness,x0,x1
0, -217.423, -240.46, -180.26
1, -824.568, 418.211, 443.063
2, -888.43, 512, 411.518
3, -888.387, 511.925, 411.537
4, -888.486, 511.985, 411.586
5, -888.438, 511.979, 411.543
6, -888.495, 512, 411.583
7, -888.523, 511.999, 411.612
8, -888.529, 512, 411.617
9, -888.545, 512, 411.633
10, -888.525, 512, 411.612
11, -888.502, 511.976, 411.61
12, -888.535, 511.995, 411.627
13, -888.513, 511.982, 411.617
14, -888.484, 511.966, 411.601
15, -888.492, 511.971, 411.604
16, -888.496, 511.982, 411.599
17, -888.485, 511.965, 411.602
18, -888.487, 511.968, 411.602
19, -888.495, 511.971, 411.607
20, -888.483, 511.969, 411.597
21, -888.5, 511.977, 411.607
22, -888.498, 511.985, 411.598
23, -888.511, 511.994, 411.604
24, -888.505, 512, 411.592
25, -892.457, -468.345, 384.94
26, -892.452, -468.347, 384.933
27, -932.346, 506.661, 399.685
28, -932.36, 506.67, 399.69
29, -932.35, 506.662, 399.688
30, -932.347, 506.659, 399.687
31, -957.747, 512, 404.666
32, -957.751, 512, 404.671
33, -957.741, 511.992, 404.668
34, -957.755, 512, 404.674
35, -957.759, 512, 404.678
36, -957.751, 511.993, 404.677
37, -957.749, 511.991, 404.676
38, -957.746, 511.984, 404.682
39, -957.746, 511.982, 404.683
40, -957.747, 511.987, 404.679
41, -957.74, 511.987, 404.673
42, -957.735, 511.985, 404.669
43, -957.74, 511.989, 404.67
44, -957.749, 511.995, 404.673
45, -957.745, 511.99, 404.674
46, -957.746, 511.995, 404.67
47, -957.751, 511.995, 404.675
48, -957.753, 512, 404.672
49, -957.747, 512, 404.666
