iteration,fitness,x0,x1
0, -305.07, -316.578, -507.438
1, -647.412, -359.698, 512
2, -647.279, -359.561, 511.983
3, -701.707, -364.814, -438.066
4, -701.673, -364.836, -438.007
5, -759.105, -285.533, 512
6, -783.036, -467.793, 405.112
7, -915.175, 512, 397.411
8, -915.143, 511.984, 397.395
9, -915.185, 512, 397.422
10, -915.158, 511.982, 397.411
11, -915.151, 512, 397.387
12, -915.117, 511.985, 397.366
13, -915.116, 511.974, 397.375
14, -915.133, 511.976, 397.392
15, -915.148, 511.981, 397.402
16, -915.165, 511.992, 397.409
17, -915.157, 511.983, 397.41
18, -920.589, 511.996, 409.971
19, -920.582, 512, 409.961
20, -920.56, 511.985, 409.951
21, -920.549, 511.975, 409.95
22, -920.561, 511.982, 409.956
23, -920.565, 511.981, 409.96
24, -920.579, 511.99, 409.966
25, -920.564, 511.979, 409.962
26, -920.563, 511.98, 409.959
27, -946.195, 512, 400.648
28, -946.204, 512, 400.658
29, -946.204, 511.998, 400.659
30, -946.202, 511.993, 400.662
31, -946.213, 512, 400.667
32, -946.199, 511.993, 400.658
33, -946.8, 474.831, 431.437
34, -952.452, 511.971, 401.765
35, -952.446, 511.969, 401.762
36, -952.445, 511.961, 401.768
37, -952.454, 511.965, 401.773
38, -952.45, 511.968, 401.766
39, -952.451, 511.973, 401.761
40, -952.457, 511.98, 401.761
41, -952.462, 511.987, 401.759
42, -952.456, 511.984, 401.756
43, -954.507, 511.967, 405.219
44, -954.504, 511.963, 405.219
45, -954.508, 511.964, 405.222
46, -954.512, 511.967, 405.223
47, -954.638, 512, 405.318
48, -954.642, 512, 405.321
49, -954.637, 512, 405.316
