iteration,fitness,x0,x1
0, 44.5301, -131.453, 58.66
1, -937.626, 512, 399.335
2, -937.664, 512, 399.373
3, -937.727, 512, 399.438
4, -937.797, 512, 399.509
5, -937.823, 511.997, 399.538
6, -937.834, 512, 399.547
7, -937.797, 512, 399.51
8, -937.831, 512, 399.545
9, -937.834, 512, 399.547
10, -937.832, 511.999, 399.547
11, -937.81, 512, 399.523
12, -937.811, 511.997, 399.527
13, -937.818, 512, 399.531
14, -937.809, 511.987, 399.535
15, -941.981, 512, 407.236
16, -941.983, 512, 407.239
17, -941.986, 511.991, 407.25
18, -941.993, 511.996, 407.252
19, -941.99, 511.982, 407.263
20, -941.979, 511.969, 407.265
21, -941.973, 511.975, 407.252
22, -951.778, 484.991, 434.303
23, -951.762, 484.986, 434.29
24, -957.114, 511.989, 404.04
25, -957.108, 511.993, 404.03
26, -957.1, 511.993, 404.022
27, -957.087, 511.983, 404.019
28, -957.08, 511.974, 404.021
29, -958.187, 512, 403.649
30, -958.174, 511.996, 403.639
31, -958.168, 511.99, 403.64
32, -958.166, 511.99, 403.639
33, -958.17, 511.996, 403.636
34, -958.167, 511.996, 403.632
35, -958.16, 511.991, 403.63
36, -958.158, 511.988, 403.632
37, -958.168, 511.995, 403.635
38, -958.166, 511.991, 403.637
39, -958.166, 511.989, 403.639
40, -958.175, 511.991, 403.646
41, -958.176, 511.988, 403.651
42, -958.181, 511.988, 403.655
43, -958.18, 511.981, 403.661
44, -958.182, 511.982, 403.662
45, -958.187, 511.982, 403.667
46, -958.193, 511.983, 403.673
47, -958.196, 511.982, 403.676
48, -958.199, 511.984, 403.677
49, -958.197, 511.987, 403.672
