iteration,fitness,x0,x1
0, -669.649, -368.661, -442.862
1, -691.544, -271.707, 511.923
2, -691.575, -271.768, 511.922
3, -859.629, 354.299, 511.994
4, -859.65, 354.313, 512
5, -859.628, 354.291, 512
6, -859.658, 354.334, 511.985
7, -859.626, 354.312, 511.976
8, -859.666, 354.336, 511.993
9, -859.634, 354.322, 511.974
10, -942.364, 512, 407.62
11, -942.317, 511.978, 407.595
12, -942.322, 511.996, 407.582
13, -942.297, 511.982, 407.571
14, -942.274, 511.972, 407.557
15, -942.253, 511.965, 407.543
16, -942.249, 511.98, 407.525
17, -942.259, 511.995, 407.52
18, -942.259, 512, 407.515
19, -942.262, 511.997, 407.521
20, -942.246, 511.987, 407.515
21, -942.263, 511.99, 407.529
22, -942.263, 511.984, 407.534
23, -942.255, 511.973, 407.537
24, -942.253, 511.968, 407.539
25, -942.245, 511.968, 407.532
26, -942.238, 511.966, 407.527
27, -942.23, 511.965, 407.52
28, -942.228, 511.971, 407.511
29, -942.219, 511.972, 407.502
30, -942.219, 511.963, 407.511
31, -942.22, 511.964, 407.511
32, -942.21, 511.962, 407.502
33, -942.216, 511.97, 407.501
34, -942.215, 511.971, 407.499
35, -942.209, 511.966, 407.497
36, -942.205, 511.961, 407.499
37, -942.199, 511.955, 407.498
38, -942.201, 511.96, 407.496
39, -942.207, 511.958, 407.503
40, -942.208, 511.958, 407.504
41, -942.21, 511.952, 407.512
42, -942.208, 511.955, 407.507
43, -949.351, 512, 406.133
44, -949.352, 512, 406.134
45, -949.355, 511.996, 406.141
46, -949.353, 511.994, 406.141
47, -949.348, 511.99, 406.141
48, -949.354, 511.994, 406.142
49, -949.361, 511.998, 406.146
