iteration,fitness,x0,x1
0, 351.731, -385.017, -487.178
1, -816.015, -312.009, 512
2, -819.075, -311.952, 512
3, -816.009, -312.002, 512
4, -860.176, 354.845, 512
5, -860.165, 354.865, 511.966
6, -860.12, 354.851, 511.932
7, -956.196, 512, 402.461
8, -956.216, 512, 402.48
9, -956.199, 511.984, 402.479
10, -956.225, 512, 402.49
11, -956.21, 512, 402.474
12, -956.185, 512, 402.45
13, -956.192, 511.989, 402.468
14, -956.196, 511.997, 402.464
15, -956.185, 511.982, 402.467
16, -956.177, 511.966, 402.476
17, -956.18, 511.972, 402.473
18, -956.192, 511.969, 402.488
19, -957.217, 512, 404.132
20, -957.212, 511.995, 404.133
21, -957.204, 511.982, 404.137
22, -957.196, 511.979, 404.132
23, -957.204, 511.982, 404.137
24, -957.221, 511.993, 404.144
25, -957.215, 511.987, 404.144
26, -957.226, 511.993, 404.148
27, -957.226, 512, 404.141
28, -957.215, 512, 404.131
29, -957.218, 511.995, 404.139
30, -957.22, 511.999, 404.137
31, -957.215, 511.992, 404.139
32, -957.211, 511.983, 404.143
33, -957.213, 511.987, 404.142
34, -957.219, 511.985, 404.15
35, -957.22, 511.991, 404.145
36, -957.208, 511.987, 404.137
37, -957.198, 511.985, 404.129
38, -957.208, 511.988, 404.136
39, -957.21, 511.984, 404.142
40, -957.21, 511.985, 404.14
41, -957.212, 511.991, 404.136
42, -957.224, 511.997, 404.142
43, -957.223, 511.996, 404.143
44, -957.223, 511.997, 404.141
45, -957.22, 511.997, 404.139
46, -957.223, 511.995, 404.144
47, -957.7, 511.998, 404.62
48, -957.698, 511.998, 404.619
49, -957.7, 512, 404.619
