iteration,fitness,x0,x1
0, -0.494597, 303.302, -424.01
1, -728.683, 329.465, 512
2, -728.588, 329.556, 511.853
3, -728.644, 329.479, 511.952
4, -784.817, 336.638, 477.447
5, -784.774, 336.581, 477.456
6, -784.762, 336.535, 477.487
7, -784.781, 336.538, 477.504
8, -784.835, 336.573, 477.529
9, -817.939, -309.91, 512
10, -817.966, -309.938, 512
11, -817.989, -309.963, 512
12, -817.987, -309.961, 512
13, -901.193, 512, 396.549
14, -901.158, 511.982, 396.531
15, -901.158, 511.992, 396.522
16, -901.154, 511.98, 396.529
17, -901.147, 511.98, 396.522
18, -901.166, 511.986, 396.535
19, -901.162, 511.984, 396.533
20, -958.434, 512, 403.898
21, -958.425, 512, 403.889
22, -958.417, 511.998, 403.883
23, -958.428, 512, 403.892
24, -958.427, 512, 403.891
25, -958.426, 512, 403.89
26, -958.432, 511.996, 403.9
27, -958.428, 511.989, 403.904
28, -958.436, 511.992, 403.908
29, -958.427, 511.985, 403.907
30, -958.419, 511.978, 403.905
31, -958.405, 511.969, 403.9
32, -958.393, 511.965, 403.892
33, -958.39, 511.963, 403.891
34, -958.395, 511.971, 403.888
35, -958.382, 511.964, 403.882
36, -958.385, 511.964, 403.885
37, -958.385, 511.97, 403.88
38, -958.385, 511.965, 403.884
39, -958.376, 511.959, 403.881
40, -958.382, 511.967, 403.879
41, -958.373, 511.96, 403.877
42, -958.378, 511.966, 403.876
43, -958.38, 511.966, 403.878
44, -958.375, 511.96, 403.878
45, -958.384, 511.964, 403.884
46, -958.387, 511.97, 403.882
47, -958.39, 511.969, 403.885
48, -958.395, 511.968, 403.891
49, -958.396, 511.969, 403.891
