iteration,fitness,x0,x1
0, -553.504, 327.324, 224.132
1, -876.261, -477, 384.758
2, -876.325, -476.974, 384.851
3, -876.254, -476.928, 384.822
4, -880.823, -459.946, 379.329
5, -880.763, -459.933, 379.282
6, -880.767, -459.943, 379.276
7, -880.74, -459.906, 379.286
8, -880.776, -459.939, 379.29
9, -880.75, -459.943, 379.258
10, -880.823, -459.946, 379.329
11, -880.796, -459.94, 379.308
12, -880.798, -459.945, 379.305
13, -880.783, -459.925, 379.31
14, -880.823, -459.946, 379.329
15, -880.803, -459.942, 379.314
16, -946.352, 512, 400.808
17, -946.362, 511.993, 400.825
18, -946.377, 512, 400.833
19, -946.367, 511.992, 400.83
20, -946.365, 511.999, 400.822
21, -946.353, 512, 400.809
22, -946.332, 511.987, 400.801
23, -946.338, 511.989, 400.804
24, -946.331, 511.986, 400.801
25, -946.333, 511.99, 400.799
26, -946.334, 511.985, 400.804
27, -946.346, 511.995, 400.807
28, -946.349, 512, 400.804
29, -946.337, 511.994, 400.799
30, -946.345, 511.993, 400.807
31, -946.343, 511.989, 400.81
32, -946.341, 511.991, 400.805
33, -946.334, 511.986, 400.804
34, -946.343, 511.994, 400.805
35, -946.352, 511.995, 400.812
36, -946.362, 512, 400.818
37, -946.363, 511.996, 400.822
38, -946.353, 511.991, 400.819
39, -946.356, 511.992, 400.82
40, -946.363, 511.993, 400.826
41, -946.368, 511.991, 400.832
42, -946.364, 511.993, 400.827
43, -946.362, 511.992, 400.825
44, -946.355, 511.986, 400.824
45, -946.353, 511.981, 400.828
46, -946.352, 511.985, 400.824
47, -946.35, 511.983, 400.823
48, -946.351, 511.978, 400.829
49, -946.354, 511.975, 400.834
