iteration,fitness,x0,x1
0, 557.002, -282.043, -325.955
1, -741.865, -281.318, 512
2, -741.709, -281.184, 511.931
3, -741.672, -281.092, 511.954
4, -773.058, -336.432, 512
5, -773.014, -336.39, 511.997
6, -854.792, 360.007, 512
7, -860.047, 359.971, 512
8, -860.021, 359.946, 512
9, -860.008, 359.959, 511.97
10, -957.805, 512, 403.264
11, -957.811, 512, 403.27
12, -957.832, 512, 403.29
13, -957.81, 511.985, 403.284
14, -957.789, 511.973, 403.274
15, -957.798, 511.991, 403.265
16, -957.811, 512, 403.269
17, -957.828, 512, 403.287
18, -957.803, 511.986, 403.275
19, -957.815, 511.986, 403.287
20, -957.837, 512, 403.296
21, -957.824, 511.995, 403.288
22, -957.82, 511.981, 403.297
23, -957.827, 511.989, 403.296
24, -957.822, 511.985, 403.295
25, -957.817, 511.979, 403.296
26, -957.817, 511.982, 403.294
27, -957.811, 511.974, 403.296
28, -957.81, 511.968, 403.302
29, -957.798, 511.964, 403.293
30, -957.789, 511.955, 403.292
31, -957.794, 511.952, 403.301
32, -957.794, 511.949, 403.304
33, -957.799, 511.952, 403.306
34, -957.807, 511.953, 403.313
35, -957.815, 511.954, 403.319
36, -957.816, 511.961, 403.314
37, -957.812, 511.963, 403.308
38, -957.817, 511.969, 403.308
39, -957.82, 511.971, 403.308
40, -957.826, 511.972, 403.313
41, -957.827, 511.973, 403.313
42, -957.819, 511.969, 403.309
43, -957.827, 511.975, 403.311
44, -957.818, 511.97, 403.307
45, -957.822, 511.973, 403.308
46, -957.819, 511.974, 403.303
47, -957.826, 511.978, 403.308
48, -957.821, 511.976, 403.304
49, -957.819, 511.977, 403.301
