iteration,fitness,x0,x1
0, -295.572, -244.397, 18.0494
1, -663.009, 392.127, -377.384
2, -662.928, 392.11, -377.308
3, -759.159, -285.61, 512
4, -759.12, -285.582, 511.981
5, -759.176, -285.635, 512
6, -759.175, -285.633, 512
7, -798.028, -297.108, 512
8, -798.002, -297.088, 511.99
9, -797.987, -297.059, 512
10, -817.651, -317, 512
11, -816.289, -316.996, 512
12, -816.292, -316.998, 512
13, -816.283, -316.989, 512
14, -885.56, 512, 395.841
15, -885.571, 512, 395.853
16, -885.583, 512, 395.866
17, -885.597, 512, 395.88
18, -885.595, 511.992, 395.886
19, -885.603, 511.991, 395.895
20, -885.598, 511.978, 395.902
21, -885.624, 511.992, 395.915
22, -885.621, 511.99, 395.914
23, -941.838, 512, 407.094
24, -941.845, 511.999, 407.101
25, -941.84, 511.989, 407.106
26, -945.927, 512, 400.375
27, -945.93, 512, 400.378
28, -945.911, 511.99, 400.369
29, -945.913, 511.984, 400.377
30, -945.917, 511.987, 400.378
31, -945.918, 511.994, 400.372
32, -945.919, 511.99, 400.377
33, -945.928, 511.994, 400.383
34, -945.94, 512, 400.389
35, -945.947, 512, 400.396
36, -945.946, 511.996, 400.398
37, -945.95, 511.995, 400.403
38, -945.947, 511.989, 400.407
39, -945.961, 511.996, 400.414
40, -945.96, 511.995, 400.413
41, -945.954, 511.994, 400.409
42, -949.232, 512, 406.014
43, -949.233, 512, 406.015
44, -949.229, 512, 406.011
45, -949.23, 511.997, 406.014
46, -949.236, 512, 406.018
47, -949.24, 512, 406.023
48, -949.246, 512, 406.028
49, -949.245, 511.997, 406.03
