iteration,fitness,x0,x1
0, 35.0768, -506.589, -207.432
1, -755.794, 512, 468.356
2, -815.707, -307.343, 512
3, -848.636, 512, 393.8
4, -893.723, 455.226, 469.288
5, -893.692, 455.168, 469.32
6, -893.698, 455.196, 469.293
7, -893.694, 455.193, 469.293
8, -893.734, 455.223, 469.303
9, -893.694, 455.2, 469.284
10, -893.649, 455.179, 469.256
11, -893.683, 455.191, 469.281
12, -908.652, 427.148, 444.696
13, -909.693, 508.648, 395.167
14, -909.693, 508.638, 395.177
15, -909.667, 508.628, 395.16
16, -909.652, 508.627, 395.146
17, -958.382, 512, 403.846
18, -958.394, 512, 403.858
19, -958.396, 511.989, 403.871
20, -958.385, 511.975, 403.875
21, -958.395, 511.977, 403.882
22, -958.4, 511.981, 403.883
23, -958.399, 511.97, 403.894
24, -958.387, 511.968, 403.883
25, -958.39, 511.975, 403.878
26, -958.412, 511.987, 403.889
27, -958.412, 511.981, 403.895
28, -958.397, 511.976, 403.885
29, -958.389, 511.975, 403.878
30, -958.389, 511.985, 403.868
31, -958.39, 511.979, 403.875
32, -958.379, 511.975, 403.868
33, -958.374, 511.966, 403.872
34, -958.376, 511.973, 403.867
35, -958.386, 511.98, 403.871
36, -958.391, 511.979, 403.877
37, -958.387, 511.977, 403.874
38, -958.379, 511.97, 403.873
39, -958.376, 511.974, 403.867
40, -958.369, 511.972, 403.86
41, -958.372, 511.974, 403.862
42, -958.382, 511.978, 403.869
43, -958.372, 511.973, 403.862
44, -958.36, 511.967, 403.857
45, -958.362, 511.973, 403.852
46, -958.359, 511.973, 403.85
47, -958.35, 511.97, 403.844
48, -958.354, 511.967, 403.85
49, -958.357, 511.969, 403.852
