iteration,agent_id,fitness,x0,x1
0, 0, 189.035, -349.236, 377.182
0, 1, -623.362, 507.844, -283.466
0, 2, -440.311, -239.354, 490.375
0, 3, -296.253, -165.133, -238.601
0, 4, -499.373, 307.729, 194.022
0, 5, -65.9348, 411.649, -416.126
0, 6, -65.7447, 362.4, 85.4
0, 7, 230.672, -451.891, 459.586
0, 8, 252.398, -467.302, -54.9994
0, 9, -126.327, 70.2373, 124.394
0, 10, -79.0788, 317.975, 177.422
0, 11, 134.336, -423.703, -1.97061
0, 12, 341.227, 448.834, 74.7221
0, 13, 49.6578, 52.656, 59.6007
0, 14, 423.325, 275.212, 106.192
0, 15, -102.359, -54.5282, 349.765
0, 16, -383.593, -197.023, -267.162
0, 17, -389.304, -433.123, 118.612
0, 18, -13.0786, -114.248, -67.9855
0, 19, -893.705, -466.902, 388.4
0, 20, 116.106, -57.3034, -214.295
0, 21, 433.47, -151.628, -414.163
0, 22, -123.793, -117.041, -325.217
0, 23, -256.699, -254.238, 23.5618
0, 24, 1.36387, -323.566, 130.014
0, 25, 761.345, 498.05, -483.972
0, 26, -504.272, -263.015, -457.403
0, 27, 224.282, 169.049, 161.024
0, 28, -408.755, 422.562, -50.7948
0, 29, -187.546, -260.552, 29.7612
0, 30, 191.705, 7.02954, -262.815
0, 31, -148.655, -235.673, 66.3144
0, 32, -15.4025, -88.967, 55.8437
0, 33, 567.103, -472.467, 161.335
0, 34, 171.292, -108.412, -225.966
0, 35, -305.561, 100.483, 298.8
0, 36, -283.627, 196.228, -456.583
0, 37, -238.718, 269.403, -437.252
0, 38, -239.692, 155.149, -417.002
0, 39, 695.764, 290.337, 361.415
0, 40, 107.708, -34.5627, 466.519
0, 41, -108.347, 304.777, -112.286
0, 42, -253.797, -237.497, -439.52
0, 43, 327.877, 454.728, -187.911
0, 44, 285.211, -421.922, 179.448
0, 45, -39.5176, -131.115, 247.23
0, 46, 112.59, 372.437, -429.592
0, 47, 192.956, 362.172, -16.7493
0, 48, 174.713, 505.873, 209.589
0, 49, 61.5388, 206.675, -409.735
0, 50, 185.521, 271.739, -112.585
0, 51, 589.206, 446.228, -506.128
0, 52, -463.755, 420.63, -349.88
0, 53, 452.222, -436.516, -254.747
0, 54, 142.132, 412.736, -240.712
0, 55, 65.1262, 82.1485, -326.518
0, 56, -119.311, -23.7787, 439.771
0, 57, 295.507, -221.531, -358.572
0, 58, 240.974, 222.286, -329.763
0, 59, 86.4015, 300.461, -305.741
0, 60, 404.392, -30.504, -467.389
0, 61, 226.012, 295.828, -27.8392
0, 62, -433.861, 462.623, 201.038
0, 63, -269.8, -43.6356, -331.026
0, 64, 5.8223, 88.6069, -48.6677
0, 65, -46.4089, 248.113, -39.4761
0, 66, 70.2866, 413.038, 13.133
0, 67, -314.737, -351.843, 482.452
0, 68, -146.959, -325.845, -420.889
0, 69, 279.585, -216.489, 405.907
0, 70, -203.767, 207.57, 89.4908
0, 71, 154.888, 181.616, -213.091
0, 72, -262.665, 33.985, 396.443
0, 73, 371.381, 107.517, 430.192
0, 74, 83.764, -67.2747, -383.823
0, 75, 10.5869, 443.522, -419.598
0, 76, -111.353, 352.41, -400.758
0, 77, 333.052, 263.486, -343.464
0, 78, 305.34, -294.187, 88.5394
0, 79, -138.815, -184.044, 292.165
0, 80, 589.524, 510.363, -371.856
0, 81, 216.81, -154.794, 158.298
0, 82, -49.7476, 432.445, 336.105
0, 83, -208.281, -80.7342, -294.479
0, 84, -131.76, 187.548, 348.599
0, 85, 25.9577, 51.2231, 67.9299
0, 86, 435.385, -221.005, 371.592
0, 87, -466.507, -345.778, -405.956
0, 88, 161.978, 219.358, -144.1
0, 89, -861.997, 360.232, 507.999
0, 90, 318.459, 140.916, 471.555
0, 91, 219.001, -255.633, 341.377
0, 92, -699.794, 297.083, -491.014
0, 93, -242.733, 29.4348, 400.393
0, 94, -65.201, -197.896, -138.831
0, 95, 169.422, 269.748, -331.7
0, 96, -138.822, 473.461, 243.807
0, 97, 409.494, -448.284, -88.5276
0, 98, -266.452, 103.353, -425.721
0, 99, -127.428, -229.211, -13.0993
1, 0, 188.944, -349.036, 377.181
1, 1, -623.426, 507.706, -283.683
