iteration,fitness,x0,x1
0, -53.1583, 52.0718, -329.832
1, -637.048, -416.677, 372.742
2, -819.208, -313.598, 512
3, -860.633, 353.119, 512
4, -860.635, 353.154, 511.965
5, -860.629, 353.133, 511.982
6, -860.624, 353.13, 511.98
7, -860.633, 353.119, 512
8, -937.664, 512, 399.374
9, -937.673, 511.987, 399.396
10, -937.673, 511.983, 399.4
11, -937.703, 512, 399.414
12, -937.692, 511.987, 399.415
13, -937.7, 511.98, 399.431
14, -937.701, 511.988, 399.424
15, -937.693, 511.975, 399.429
16, -937.7, 511.983, 399.428
17, -937.689, 511.97, 399.429
18, -937.678, 511.973, 399.415
19, -937.675, 511.975, 399.409
20, -938.217, 512, 399.939
21, -938.213, 511.993, 399.942
22, -938.213, 511.985, 399.95
23, -938.21, 511.981, 399.951
24, -938.203, 511.975, 399.949
25, -938.204, 511.985, 399.941
26, -938.22, 511.995, 399.947
27, -938.215, 511.992, 399.945
28, -938.223, 511.994, 399.951
29, -938.216, 511.99, 399.948
30, -938.212, 511.987, 399.947
31, -938.206, 511.988, 399.94
32, -938.204, 511.98, 399.945
33, -938.205, 511.973, 399.954
34, -949.458, 512, 406.24
35, -949.456, 511.997, 406.241
36, -949.451, 511.993, 406.24
37, -949.451, 512, 406.234
38, -949.455, 512, 406.238
39, -949.452, 511.998, 406.237
40, -949.457, 511.999, 406.241
41, -949.453, 511.996, 406.239
42, -949.45, 511.994, 406.238
43, -949.446, 511.995, 406.233
44, -949.444, 511.989, 406.237
45, -949.445, 511.984, 406.243
46, -949.446, 511.982, 406.246
47, -949.444, 511.978, 406.248
48, -949.435, 511.974, 406.243
49, -949.429, 511.972, 406.238
