iteration,fitness,x0,x1
0, -191.063, 416.79, 475.099
1, -873.576, -472.596, 380.945
2, -873.356, -472.478, 380.835
3, -873.379, -472.505, 380.832
4, -873.242, -472.435, 380.759
5, -873.235, -472.377, 380.814
6, -885.258, -468.098, 382.047
7, -885.228, -468.088, 382.026
8, -885.168, -468.055, 381.997
9, -885.141, -468.054, 381.971
10, -885.188, -468.076, 381.997
11, -885.198, -468.067, 382.017
12, -885.166, -468.058, 381.993
13, -914.842, 512, 397.068
14, -914.849, 512, 397.075
15, -914.867, 512, 397.094
16, -914.874, 511.995, 397.105
17, -949.638, 512, 406.421
18, -949.649, 512, 406.433
19, -949.641, 512, 406.424
20, -950.001, 512, 406.785
21, -950.005, 512, 406.789
22, -950.011, 512, 406.795
23, -950.009, 512, 406.793
24, -950.006, 511.993, 406.798
25, -950.006, 511.987, 406.803
26, -949.997, 511.981, 406.8
27, -949.992, 511.985, 406.791
28, -949.979, 511.979, 406.784
29, -949.975, 511.97, 406.789
30, -949.977, 511.962, 406.798
31, -949.995, 511.972, 406.807
32, -949.993, 511.974, 406.803
33, -949.993, 511.982, 406.796
34, -949.987, 511.982, 406.789
35, -949.988, 511.976, 406.796
36, -951.118, 482.323, 432.05
37, -954.733, 511.976, 405.437
38, -954.734, 511.97, 405.444
39, -954.749, 511.977, 405.452
40, -954.747, 511.979, 405.448
41, -954.748, 511.985, 405.443
42, -954.743, 511.985, 405.437
43, -954.744, 511.98, 405.443
44, -954.751, 511.983, 405.448
45, -954.747, 511.985, 405.442
46, -954.75, 511.985, 405.445
47, -954.745, 511.986, 405.439
48, -956.408, 512, 402.675
49, -956.404, 511.996, 402.675
