iteration,fitness,x0,x1
0, -243.432, 201.631, 86.0634
1, -870.028, -479.562, 392.119
2, -870.252, -479.69, 392.229
3, -870.287, -479.673, 392.279
4, -949.529, 509.776, 402.24
5, -949.475, 509.725, 402.237
6, -949.515, 509.751, 402.252
7, -949.519, 509.773, 402.235
8, -949.499, 509.744, 402.243
9, -957.251, 512, 404.167
10, -957.211, 511.987, 404.139
11, -957.227, 511.98, 404.163
12, -957.249, 512, 404.164
13, -957.214, 511.98, 404.15
14, -957.216, 511.991, 404.14
15, -957.22, 511.981, 404.154
16, -957.215, 511.988, 404.143
17, -957.192, 511.972, 404.135
18, -957.192, 511.986, 404.121
19, -957.182, 511.979, 404.118
20, -957.198, 511.993, 404.121
21, -957.2, 511.999, 404.116
22, -957.178, 511.987, 404.106
23, -957.199, 511.999, 404.116
24, -957.212, 512, 404.127
25, -957.204, 511.988, 404.131
26, -957.202, 511.997, 404.12
27, -957.199, 512, 404.114
28, -957.193, 512, 404.109
29, -957.188, 511.999, 404.104
30, -957.169, 511.989, 404.095
31, -957.162, 511.981, 404.096
32, -957.168, 511.989, 404.094
33, -957.16, 511.985, 404.091
34, -957.163, 511.994, 404.084
35, -957.157, 511.988, 404.085
36, -957.157, 511.987, 404.085
37, -957.151, 511.989, 404.077
38, -957.157, 511.99, 404.082
39, -957.156, 511.985, 404.086
40, -957.153, 511.983, 404.085
41, -957.156, 511.982, 404.09
42, -957.157, 511.976, 404.096
43, -957.158, 511.983, 404.09
44, -957.16, 511.979, 404.096
45, -957.154, 511.974, 404.095
46, -957.159, 511.977, 404.097
47, -957.16, 511.98, 404.095
48, -957.156, 511.975, 404.096
49, -957.162, 511.976, 404.101
