iteration,fitness,x0,x1
0, -216.849, 10.6725, 410.787
1, -946.33, 512, 400.785
2, -946.159, 511.884, 400.728
3, -946.075, 511.834, 400.693
4, -946.133, 511.876, 400.71
5, -946.147, 511.911, 400.689
6, -946.157, 511.893, 400.717
7, -946.207, 511.932, 400.728
8, -946.197, 511.922, 400.728
9, -946.219, 511.93, 400.743
10, -946.213, 511.945, 400.721
11, -946.188, 511.931, 400.711
12, -946.176, 511.934, 400.694
13, -946.169, 511.915, 400.707
14, -946.188, 511.924, 400.717
15, -946.187, 511.926, 400.713
16, -946.215, 511.943, 400.726
17, -946.205, 511.946, 400.712
18, -946.234, 511.96, 400.728
19, -946.232, 511.958, 400.728
20, -946.238, 511.96, 400.732
21, -955.311, 512, 405.994
22, -955.291, 511.987, 405.986
23, -955.307, 511.995, 405.994
24, -951.135, 484.545, 434.097
25, -951.14, 484.555, 434.091
26, -953.184, 511.092, 403.241
27, -953.192, 511.099, 403.243
28, -953.202, 511.101, 403.25
29, -953.199, 511.107, 403.242
30, -953.199, 511.116, 403.232
31, -953.202, 511.111, 403.24
32, -953.212, 511.114, 403.247
33, -953.216, 511.11, 403.256
34, -953.205, 511.107, 403.248
35, -953.194, 511.099, 403.244
36, -953.206, 511.104, 403.251
37, -953.217, 511.109, 403.258
38, -953.23, 511.116, 403.263
39, -953.228, 511.113, 403.265
40, -953.232, 511.12, 403.262
41, -953.24, 511.122, 403.268
42, -953.235, 511.115, 403.27
43, -957.737, 511.998, 403.198
44, -957.745, 512, 403.203
45, -957.75, 512, 403.208
46, -957.748, 511.997, 403.21
47, -957.749, 512, 403.207
48, -957.754, 512, 403.212
49, -958.081, 511.981, 403.561
