iteration,fitness,x0,x1
0, -407.335, -387.555, -466.225
1, -662.228, -357.734, 512
2, -691.002, -441.802, -359.488
3, -690.86, -441.71, -359.425
4, -690.91, -441.768, -359.419
5, -789.607, -294.818, 512
6, -789.575, -294.804, 511.979
7, -915.167, 512, 397.403
8, -915.127, 511.976, 397.385
9, -915.131, 511.957, 397.408
10, -915.085, 511.934, 397.383
11, -915.084, 511.941, 397.374
12, -915.105, 511.961, 397.377
13, -915.097, 511.974, 397.356
14, -915.087, 511.983, 397.337
15, -915.086, 511.968, 397.351
16, -915.057, 511.955, 397.333
17, -915.047, 511.951, 397.327
18, -915.066, 511.966, 397.332
19, -915.082, 511.974, 397.341
20, -915.087, 511.97, 397.35
21, -957.575, 512, 403.032
22, -957.587, 512, 403.044
23, -957.599, 512, 403.056
24, -957.583, 511.989, 403.051
25, -957.581, 511.979, 403.059
26, -957.59, 511.983, 403.063
27, -957.585, 511.974, 403.069
28, -957.588, 511.969, 403.076
29, -957.583, 511.96, 403.08
30, -957.583, 511.957, 403.083
31, -957.584, 511.966, 403.075
32, -957.584, 511.965, 403.076
33, -957.582, 511.97, 403.068
34, -957.584, 511.97, 403.071
35, -957.592, 511.975, 403.074
36, -957.592, 511.982, 403.067
37, -957.585, 511.976, 403.066
38, -957.586, 511.97, 403.073
39, -957.594, 511.973, 403.078
40, -957.595, 511.967, 403.085
41, -957.599, 511.97, 403.086
42, -957.601, 511.976, 403.082
43, -957.593, 511.974, 403.076
44, -957.594, 511.974, 403.077
45, -957.589, 511.968, 403.078
46, -957.579, 511.962, 403.074
47, -957.589, 511.968, 403.078
48, -957.584, 511.963, 403.078
49, -957.576, 511.959, 403.074
