iteration,fitness,x0,x1
0, 257.786, 179.103, -189.289
1, -749.205, 316.586, 489.958
2, -841.982, 364.163, 512
3, -842.022, 364.235, 511.965
4, -841.939, 364.177, 511.934
5, -841.918, 364.133, 511.96
6, -855.537, 361.831, 512
7, -855.528, 361.849, 511.971
8, -911.07, 468.398, 417.971
9, -911.094, 468.395, 417.999
10, -911.068, 468.379, 417.988
11, -911.083, 468.368, 418.015
12, -911.051, 468.358, 417.992
13, -911.057, 468.36, 417.997
14, -911.044, 468.343, 418
15, -911.062, 468.359, 418.002
16, -911.028, 468.342, 417.984
17, -911.047, 468.359, 417.987
18, -911.057, 468.353, 418.004
19, -911.064, 468.354, 418.01
20, -957.181, 512, 404.097
21, -957.181, 512, 404.096
22, -957.191, 512, 404.106
23, -957.191, 511.989, 404.117
24, -957.199, 511.987, 404.128
25, -957.195, 511.983, 404.127
26, -957.195, 511.991, 404.12
27, -957.181, 511.987, 404.109
28, -957.18, 511.979, 404.116
29, -957.181, 511.979, 404.117
30, -957.17, 511.977, 404.108
31, -957.175, 511.977, 404.113
32, -957.177, 511.974, 404.118
33, -957.168, 511.968, 404.115
34, -957.179, 511.976, 404.119
35, -957.184, 511.974, 404.125
36, -957.196, 511.981, 404.13
37, -957.183, 511.973, 404.125
38, -957.185, 511.98, 404.121
39, -957.176, 511.972, 404.119
40, -957.174, 511.969, 404.121
41, -957.167, 511.962, 404.119
42, -957.174, 511.963, 404.126
43, -957.17, 511.961, 404.124
44, -957.164, 511.96, 404.119
45, -957.153, 511.953, 404.115
46, -957.154, 511.956, 404.113
47, -957.159, 511.96, 404.114
48, -957.16, 511.963, 404.112
49, -957.153, 511.96, 404.109
