iteration,fitness,x0,x1
0, -103.589, 391.696, -413.084
1, -869.52, 359.125, 508.228
2, -869.321, 358.985, 508.164
3, -869.258, 358.951, 508.131
4, -869.52, 359.125, 508.228
5, -869.52, 359.125, 508.228
6, -869.52, 359.125, 508.228
7, -869.477, 359.094, 508.215
8, -869.505, 359.106, 508.232
9, -869.511, 359.111, 508.233
10, -885.674, 512, 395.961
11, -885.678, 512, 395.964
12, -905.546, 512, 410.584
13, -905.56, 512, 410.599
14, -905.567, 512, 410.605
15, -905.555, 512, 410.593
16, -957.246, 512, 404.162
17, -957.257, 512, 404.173
18, -957.255, 512, 404.171
19, -957.252, 511.985, 404.183
20, -957.25, 511.974, 404.192
21, -957.25, 511.987, 404.18
22, -957.249, 511.976, 404.189
23, -957.238, 511.969, 404.185
24, -957.235, 511.977, 404.174
25, -957.229, 511.982, 404.163
26, -957.232, 511.985, 404.163
27, -957.241, 511.996, 404.161
28, -957.236, 511.988, 404.164
29, -957.232, 511.991, 404.158
30, -957.234, 511.992, 404.158
31, -957.226, 511.982, 404.16
32, -957.219, 511.983, 404.151
33, -957.209, 511.981, 404.143
34, -957.2, 511.981, 404.135
35, -957.199, 511.98, 404.135
36, -957.198, 511.985, 404.128
37, -957.198, 511.98, 404.134
38, -957.207, 511.981, 404.141
39, -957.213, 511.984, 404.145
40, -957.217, 511.981, 404.152
41, -957.207, 511.976, 404.146
42, -957.207, 511.972, 404.151
43, -957.209, 511.967, 404.157
44, -957.214, 511.972, 404.158
45, -957.225, 511.976, 404.164
46, -957.216, 511.97, 404.162
47, -957.212, 511.968, 404.159
48, -957.222, 511.974, 404.164
49, -957.227, 511.976, 404.166
