iteration,fitness,x0,x1
0, 248.046, -425.131, 485.103
1, -627.413, 297.771, -472.54
2, -627.448, 297.771, -472.584
3, -808.414, 463.295, 481.24
4, -808.421, 463.303, 481.239
5, -808.37, 463.281, 481.195
6, -808.362, 463.29, 481.169
7, -849.03, 363.727, 512
8, -849.04, 363.747, 511.987
9, -849.051, 363.77, 511.975
10, -849.056, 363.785, 511.963
11, -954.754, 512, 405.434
12, -954.756, 511.991, 405.444
13, -954.776, 511.992, 405.464
14, -954.793, 511.996, 405.478
15, -954.783, 512, 405.463
16, -954.763, 511.982, 405.461
17, -954.778, 511.992, 405.467
18, -954.782, 511.986, 405.476
19, -954.807, 512, 405.487
20, -954.815, 511.994, 405.501
21, -954.805, 511.998, 405.487
22, -954.791, 511.995, 405.476
23, -954.79, 511.998, 405.473
24, -954.779, 511.996, 405.463
25, -954.774, 512, 405.454
26, -954.771, 511.989, 405.462
27, -954.77, 511.991, 405.459
28, -954.769, 511.988, 405.461
29, -954.761, 511.979, 405.461
30, -954.762, 511.976, 405.465
31, -954.754, 511.975, 405.458
32, -954.741, 511.967, 405.454
33, -954.741, 511.96, 405.46
34, -954.739, 511.961, 405.457
35, -954.745, 511.968, 405.456
36, -954.738, 511.968, 405.449
37, -954.731, 511.963, 405.447
38, -954.723, 511.961, 405.441
39, -954.717, 511.961, 405.435
40, -954.717, 511.958, 405.438
41, -954.712, 511.956, 405.436
42, -954.712, 511.958, 405.434
43, -954.713, 511.96, 405.433
44, -954.721, 511.962, 405.438
45, -954.722, 511.961, 405.44
46, -954.723, 511.967, 405.436
47, -954.732, 511.973, 405.439
48, -954.728, 511.973, 405.435
49, -954.721, 511.972, 405.429
