iteration,fitness,x0,x1
0, 27.0899, -410.923, -493.664
1, -687.035, 481.93, -266.328
2, -687.261, 482.032, -266.455
3, -687.152, 481.992, -266.385
4, -810.005, -304.133, 512
5, -809.978, -304.102, 512
6, -809.974, -304.098, 512
7, -809.981, -304.106, 512
8, -809.964, -304.124, 511.966
9, -849.721, 445.501, 468.689
10, -849.685, 445.487, 468.662
11, -849.711, 445.5, 468.679
12, -849.722, 445.498, 468.693
13, -849.722, 445.503, 468.688
14, -849.722, 445.524, 468.667
15, -849.728, 445.511, 468.687
16, -861.483, 353.984, 512
17, -861.499, 354, 512
18, -859.346, 354.006, 512
19, -863.506, 354.003, 511.992
20, -957.835, 512, 403.294
21, -957.826, 512, 403.285
22, -957.829, 511.993, 403.294
23, -957.817, 511.985, 403.291
24, -957.832, 511.992, 403.299
25, -957.838, 511.998, 403.3
26, -957.851, 512, 403.31
27, -957.849, 512, 403.308
28, -957.843, 512, 403.302
29, -957.853, 512, 403.312
30, -957.85, 511.992, 403.317
31, -957.854, 511.989, 403.324
32, -957.861, 511.995, 403.325
33, -957.851, 511.988, 403.322
34, -957.853, 511.99, 403.322
35, -957.863, 511.998, 403.324
36, -957.854, 511.993, 403.32
37, -957.857, 512, 403.316
38, -957.841, 511.992, 403.308
39, -957.831, 511.987, 403.303
40, -957.831, 511.989, 403.301
41, -957.84, 511.991, 403.308
42, -957.844, 511.995, 403.309
43, -957.837, 511.99, 403.306
44, -957.833, 511.991, 403.302
45, -957.829, 511.99, 403.298
46, -957.831, 511.991, 403.299
47, -957.835, 511.991, 403.303
48, -957.834, 511.987, 403.306
49, -957.834, 511.983, 403.31
