iteration,fitness,x0,x1
0, -149.831, 215.789, 274.532
1, -762.354, -470.45, -393.108
2, -762.416, -470.482, -393.142
3, -762.461, -470.473, -393.206
4, -801.813, 371.001, 512
5, -801.825, 371.016, 511.998
6, -801.816, 371.005, 512
7, -802.968, -326.678, 512
8, -802.994, -326.703, 512
9, -904.236, 498.639, 448.841
10, -904.263, 498.656, 448.854
11, -952.278, 512, 401.559
12, -952.263, 511.983, 401.561
13, -952.259, 511.995, 401.545
14, -952.259, 512, 401.541
15, -952.274, 512, 401.555
16, -952.252, 511.989, 401.545
17, -952.28, 512, 401.561
18, -952.254, 511.987, 401.548
19, -952.244, 511.982, 401.543
20, -952.249, 511.988, 401.542
21, -952.272, 512, 401.553
22, -952.261, 511.996, 401.546
23, -952.249, 511.985, 401.545
24, -952.258, 511.99, 401.55
25, -952.272, 512, 401.553
26, -952.267, 511.995, 401.553
27, -952.278, 512, 401.559
28, -952.284, 511.996, 401.57
29, -952.279, 512, 401.561
30, -952.266, 511.996, 401.551
31, -952.277, 512, 401.558
32, -952.273, 511.993, 401.561
33, -952.269, 511.985, 401.565
34, -952.271, 511.99, 401.562
35, -952.262, 511.982, 401.561
36, -952.262, 511.975, 401.568
37, -952.275, 511.98, 401.576
38, -952.279, 511.981, 401.579
39, -952.283, 511.978, 401.587
40, -952.279, 511.979, 401.582
41, -952.282, 511.986, 401.578
42, -952.29, 511.993, 401.578
43, -952.281, 511.988, 401.575
44, -952.28, 511.988, 401.573
45, -952.279, 511.986, 401.575
46, -952.281, 511.992, 401.57
47, -952.289, 511.995, 401.575
48, -952.292, 511.994, 401.58
49, -952.295, 511.999, 401.578
