iteration,fitness,x0,x1
0, -522.763, -109.111, 407.732
1, -853.181, -461.867, 396.437
2, -941.95, 512, 407.206
3, -941.934, 511.961, 407.227
4, -941.92, 511.945, 407.229
5, -941.979, 511.97, 407.264
6, -941.954, 511.966, 407.242
7, -941.991, 511.983, 407.262
8, -942.02, 512, 407.276
9, -942.029, 512, 407.285
10, -941.999, 511.981, 407.272
11, -941.98, 511.971, 407.264
12, -941.952, 511.958, 407.248
13, -941.953, 511.951, 407.256
14, -941.956, 511.961, 407.249
15, -941.98, 511.968, 407.267
16, -942.001, 511.981, 407.274
17, -941.982, 511.978, 407.259
18, -941.988, 511.986, 407.257
19, -942.009, 512, 407.265
20, -942.018, 512, 407.274
21, -942.027, 511.999, 407.284
22, -942.019, 511.989, 407.285
23, -942.023, 511.997, 407.282
24, -942.014, 511.997, 407.272
25, -942.022, 512, 407.278
26, -942.021, 511.995, 407.281
27, -942.022, 511.997, 407.281
28, -942.034, 511.999, 407.291
29, -956.516, 512, 402.784
30, -956.507, 511.999, 402.776
31, -956.512, 512, 402.78
32, -956.515, 512, 402.783
33, -956.52, 512, 402.788
34, -956.526, 512, 402.795
35, -956.532, 512, 402.8
36, -956.522, 511.996, 402.794
37, -956.528, 512, 402.796
38, -956.527, 512, 402.796
39, -956.528, 512, 402.796
40, -956.524, 511.998, 402.794
41, -956.526, 511.996, 402.799
42, -956.53, 512, 402.798
43, -956.519, 511.993, 402.795
44, -956.521, 511.988, 402.801
45, -956.52, 511.984, 402.804
46, -956.528, 511.99, 402.806
47, -956.533, 511.995, 402.806
48, -956.525, 511.992, 402.802
49, -956.521, 511.986, 402.804
