iteration,fitness,x0,x1
0, -179.966, -232.964, -460.938
1, -809.612, 445.565, 448.864
2, -809.668, 445.455, 448.999
3, -809.687, 445.427, 449.038
4, -809.683, 445.379, 449.068
5, -809.604, 445.34, 449.017
6, -809.557, 445.323, 448.982
7, -809.541, 445.307, 448.977
8, -809.51, 445.311, 448.942
9, -809.493, 445.308, 448.928
10, -932.405, 512, 408.522
11, -932.407, 512, 408.525
12, -932.405, 512, 408.523
13, -932.41, 511.99, 408.537
14, -932.381, 511.973, 408.523
15, -932.382, 511.955, 408.542
16, -932.388, 511.963, 408.539
17, -932.363, 511.953, 408.524
18, -952.067, 512, 401.345
19, -952.059, 512, 401.337
20, -952.062, 512, 401.341
21, -952.069, 511.995, 401.352
22, -952.071, 512, 401.349
23, -952.082, 512, 401.36
24, -952.08, 512, 401.358
25, -952.077, 512, 401.356
26, -952.081, 511.998, 401.361
27, -952.081, 512, 401.359
28, -952.076, 512, 401.354
29, -952.07, 512, 401.349
30, -952.069, 512, 401.348
31, -952.071, 512, 401.349
32, -952.066, 511.996, 401.348
33, -952.069, 512, 401.347
34, -952.061, 511.997, 401.342
35, -952.055, 511.993, 401.34
36, -952.048, 511.988, 401.338
37, -952.046, 511.981, 401.343
38, -952.039, 511.975, 401.342
39, -952.042, 511.975, 401.346
40, -952.048, 511.977, 401.35
41, -952.037, 511.973, 401.343
42, -952.031, 511.967, 401.342
43, -952.034, 511.965, 401.346
44, -952.033, 511.97, 401.34
45, -952.035, 511.97, 401.342
46, -952.028, 511.969, 401.337
47, -952.028, 511.969, 401.337
48, -952.032, 511.969, 401.341
49, -952.034, 511.967, 401.345
