iteration,fitness,x0,x1
0, 65.8117, -67.8893, -61.6336
1, -711.447, 311.873, 478.706
2, -711.581, 312.001, 478.728
3, -711.486, 311.981, 478.636
4, -808.494, -312.774, 510.634
5, -808.52, -312.81, 510.625
6, -816.44, -314.476, 512
7, -816.411, -314.486, 511.958
8, -915.345, 512, 397.587
9, -915.355, 512, 397.597
10, -915.345, 511.988, 397.598
11, -915.374, 511.999, 397.617
12, -932.141, 512, 408.258
13, -932.113, 511.991, 408.239
14, -932.106, 511.981, 408.241
15, -932.113, 511.996, 408.234
16, -932.118, 512, 408.235
17, -932.098, 511.988, 408.227
18, -932.106, 511.986, 408.236
19, -952.536, 512, 401.822
20, -952.539, 512, 401.824
21, -952.525, 511.998, 401.812
22, -952.514, 511.994, 401.804
23, -952.507, 511.984, 401.808
24, -952.494, 511.981, 401.798
25, -952.492, 511.971, 401.805
26, -952.495, 511.968, 401.812
27, -952.476, 511.959, 401.802
28, -956.606, 512, 402.876
29, -956.593, 511.991, 402.871
30, -956.591, 511.995, 402.865
31, -956.594, 511.994, 402.869
32, -956.584, 511.987, 402.866
33, -956.585, 511.987, 402.867
34, -956.577, 511.986, 402.86
35, -956.57, 511.984, 402.855
36, -956.566, 511.977, 402.858
37, -956.557, 511.975, 402.851
38, -956.556, 511.969, 402.856
39, -956.558, 511.967, 402.86
40, -956.545, 511.961, 402.853
41, -956.547, 511.96, 402.856
42, -957.229, 511.994, 404.151
43, -957.227, 511.993, 404.15
44, -957.224, 511.994, 404.146
45, -957.219, 511.988, 404.147
46, -957.218, 511.986, 404.148
47, -957.216, 511.981, 404.151
48, -957.208, 511.978, 404.145
49, -957.209, 511.973, 404.151
