iteration,fitness,x0,x1
0, -253.708, 278.452, 166.335
1, -769.261, 325.073, 502.86
2, -847.294, 425.243, 434.755
3, -920.533, 512, 409.911
4, -920.462, 512, 409.84
5, -920.511, 511.996, 409.892
6, -920.541, 511.983, 409.934
7, -920.557, 511.991, 409.943
8, -920.551, 511.996, 409.932
9, -920.582, 512, 409.961
10, -920.543, 511.981, 409.938
11, -920.508, 511.959, 409.923
12, -920.504, 511.952, 409.926
13, -920.529, 511.971, 409.934
14, -920.523, 511.962, 409.936
15, -920.523, 511.979, 409.92
16, -920.506, 511.97, 409.911
17, -920.489, 511.955, 409.907
18, -920.508, 511.963, 409.92
19, -920.518, 511.969, 409.924
20, -920.493, 511.955, 409.912
21, -920.497, 511.952, 409.919
22, -920.489, 511.954, 409.909
23, -920.492, 511.949, 409.916
24, -920.492, 511.95, 409.915
25, -920.498, 511.944, 409.926
26, -920.504, 511.95, 409.928
27, -920.494, 511.944, 409.922
28, -920.488, 511.934, 409.927
29, -906.017, 502.397, 395.445
30, -906.017, 502.391, 395.452
31, -906.014, 502.386, 395.453
32, -906.017, 502.394, 395.448
33, -906.004, 502.386, 395.443
34, -906.015, 502.393, 395.447
35, -906.014, 502.385, 395.455
36, -906.01, 502.389, 395.446
37, -906.019, 502.392, 395.453
38, -906.023, 502.39, 395.459
39, -906.015, 502.386, 395.454
40, -920.493, 511.935, 409.93
41, -920.487, 511.929, 409.929
42, -906.01, 502.381, 395.454
43, -920.483, 511.927, 409.927
44, -920.486, 511.929, 409.929
45, -906.014, 502.385, 395.455
46, -906.005, 502.379, 395.451
47, -905.994, 502.374, 395.445
48, -905.991, 502.371, 395.445
49, -905.986, 502.369, 395.441
