iteration,fitness,x0,x1
0, -463.02, -496.046, -11.7149
1, -730.647, 368.737, 495.196
2, -730.675, 368.779, 495.202
3, -730.774, 368.794, 495.295
4, -806.844, -301.2, 512
5, -819.462, -313.865, 512
6, -819.423, -313.872, 511.952
7, -819.381, -313.83, 511.949
8, -840.269, 346.044, 512
9, -840.26, 346.061, 511.974
10, -843.705, 346.036, 511.968
11, -843.72, 346.056, 511.966
12, -857.854, 351.554, 512
13, -857.847, 351.56, 511.985
14, -857.838, 351.541, 511.995
15, -857.823, 351.533, 511.987
16, -857.817, 351.521, 511.994
17, -857.805, 351.512, 511.99
18, -857.803, 351.514, 511.986
19, -857.793, 351.5, 511.99
20, -857.793, 351.511, 511.979
21, -857.77, 351.498, 511.967
22, -857.771, 351.509, 511.956
23, -857.765, 351.501, 511.958
24, -857.764, 351.501, 511.958
25, -857.777, 351.508, 511.964
26, -885.715, 350.943, 503.835
27, -885.707, 350.934, 503.834
28, -885.701, 350.937, 503.826
29, -885.698, 350.928, 503.831
30, -885.713, 350.938, 503.837
31, -885.711, 350.93, 503.843
32, -885.702, 350.927, 503.837
33, -885.701, 350.929, 503.834
34, -885.697, 350.934, 503.825
35, -885.704, 350.936, 503.83
36, -885.712, 350.937, 503.837
37, -885.704, 350.931, 503.836
38, -885.703, 350.932, 503.833
39, -885.712, 350.937, 503.837
40, -885.708, 350.935, 503.834
41, -885.72, 350.941, 503.841
42, -885.725, 350.943, 503.844
43, -885.72, 350.943, 503.839
44, -885.722, 350.94, 503.844
45, -885.724, 350.94, 503.846
46, -885.732, 350.943, 503.852
47, -885.724, 350.94, 503.846
48, -886.109, 350.585, 504.445
49, -886.113, 350.591, 504.444
