iteration,fitness,x0,x1
0, -50.887, 139.113, 248.094
1, -945.64, 512, 400.083
2, -943.739, 511.904, 399.939
3, -938.112, 511.923, 399.909
4, -943.748, 511.912, 399.941
5, -943.685, 511.874, 399.914
6, -938.093, 511.923, 399.889
7, -938.042, 511.9, 399.86
8, -938.004, 511.881, 399.84
9, -938.004, 511.908, 399.813
10, -938.005, 511.931, 399.791
11, -938.015, 511.922, 399.81
12, -937.972, 511.901, 399.788
13, -937.992, 511.907, 399.802
14, -938.012, 511.922, 399.807
15, -938.029, 511.931, 399.816
16, -938.017, 511.923, 399.812
17, -938.024, 511.928, 399.814
18, -938.038, 511.942, 399.814
19, -938.039, 511.949, 399.808
20, -938.028, 511.949, 399.797
21, -938.033, 511.953, 399.798
22, -938.025, 511.953, 399.79
23, -938.022, 511.958, 399.782
24, -938.005, 511.952, 399.769
25, -938.005, 511.964, 399.758
26, -938.019, 511.972, 399.764
27, -938.014, 511.965, 399.766
28, -937.995, 511.957, 399.756
29, -937.979, 511.949, 399.747
30, -937.978, 511.945, 399.749
31, -937.983, 511.953, 399.747
32, -937.989, 511.955, 399.751
33, -937.991, 511.962, 399.746
34, -937.976, 511.955, 399.738
35, -937.979, 511.956, 399.739
36, -937.97, 511.949, 399.737
37, -937.957, 511.941, 399.732
38, -937.969, 511.948, 399.737
39, -937.974, 511.95, 399.74
40, -937.971, 511.944, 399.744
41, -937.975, 511.943, 399.748
42, -937.978, 511.947, 399.747
43, -937.976, 511.947, 399.745
44, -937.981, 511.949, 399.749
45, -937.981, 511.95, 399.748
46, -937.992, 511.955, 399.754
47, -937.99, 511.954, 399.753
48, -937.996, 511.955, 399.758
49, -937.999, 511.955, 399.761
