iteration,fitness,x0,x1
0, -138.345, -339.694, -271.483
1, -875.943, 502.246, 389.5
2, -875.897, 502.168, 389.534
3, -875.895, 502.205, 389.492
4, -875.858, 502.23, 389.422
5, -875.922, 502.28, 389.439
6, -875.933, 502.27, 389.463
7, -875.914, 502.264, 389.448
8, -875.887, 502.256, 389.426
9, -875.93, 502.289, 389.438
10, -888.685, 345.158, 498.151
11, -888.721, 345.186, 498.16
12, -888.712, 345.173, 498.163
13, -888.868, 345.159, 498.177
14, -888.866, 345.158, 498.177
15, -888.896, 345.171, 498.193
16, -888.918, 345.185, 498.202
17, -888.763, 345.199, 498.189
18, -888.775, 345.207, 498.192
19, -888.792, 345.212, 498.205
20, -888.791, 345.221, 498.194
21, -888.781, 345.207, 498.198
22, -888.765, 345.196, 498.193
23, -888.759, 345.202, 498.182
24, -888.755, 345.191, 498.189
25, -888.748, 345.19, 498.183
26, -888.762, 345.201, 498.186
27, -888.761, 345.21, 498.176
28, -888.754, 345.203, 498.175
29, -888.753, 345.211, 498.166
30, -888.759, 345.214, 498.169
31, -888.763, 345.214, 498.173
32, -888.75, 345.211, 498.164
33, -888.755, 345.207, 498.172
34, -888.761, 345.211, 498.175
35, -888.763, 345.217, 498.17
36, -888.766, 345.219, 498.171
37, -888.759, 345.211, 498.172
38, -888.762, 345.209, 498.178
39, -888.768, 345.215, 498.177
40, -888.773, 345.217, 498.181
41, -905.356, 512, 410.394
42, -937.548, 512, 399.256
43, -937.544, 511.994, 399.256
44, -937.537, 511.992, 399.252
45, -937.538, 511.988, 399.257
46, -937.535, 511.989, 399.253
47, -937.541, 511.989, 399.259
48, -937.551, 511.993, 399.264
49, -937.553, 511.994, 399.266
