iteration,fitness,x0,x1
0, -844.686, -485.058, 394.278
1, -854.79, 361.081, 512
2, -919.002, 447.514, 459.208
3, -918.892, 447.433, 459.174
4, -918.859, 447.423, 459.151
5, -918.859, 447.404, 459.17
6, -918.916, 447.417, 459.217
7, -918.888, 447.384, 459.221
8, -918.87, 447.384, 459.202
9, -918.853, 447.367, 459.201
10, -918.84, 447.375, 459.179
11, -919.002, 447.514, 459.208
12, -918.974, 447.494, 459.199
13, -941.457, 508.632, 399.368
14, -941.478, 508.645, 399.376
15, -941.488, 508.656, 399.376
16, -941.509, 508.665, 399.388
17, -941.52, 508.669, 399.395
18, -941.502, 508.655, 399.39
19, -941.528, 508.669, 399.404
20, -941.515, 508.657, 399.402
21, -941.501, 508.654, 399.39
22, -941.518, 508.664, 399.397
23, -941.5, 508.652, 399.392
24, -941.499, 508.644, 399.399
25, -941.5, 508.648, 399.395
26, -941.494, 508.652, 399.385
27, -941.499, 508.659, 399.383
28, -941.49, 508.656, 399.377
29, -941.49, 508.661, 399.372
30, -941.498, 508.667, 399.374
31, -941.505, 508.676, 399.372
32, -941.512, 508.676, 399.379
33, -941.495, 508.667, 399.371
34, -941.483, 508.658, 399.368
35, -941.479, 508.657, 399.365
36, -941.467, 508.648, 399.361
37, -941.465, 508.648, 399.359
38, -941.469, 508.656, 399.355
39, -941.467, 508.657, 399.353
40, -941.471, 508.663, 399.351
41, -941.468, 508.661, 399.35
42, -941.465, 508.66, 399.348
43, -941.462, 508.657, 399.347
44, -941.46, 508.654, 399.349
45, -941.449, 508.648, 399.343
46, -941.446, 508.648, 399.341
47, -941.446, 508.644, 399.345
48, -941.442, 508.643, 399.342
49, -941.436, 508.64, 399.338
