iteration,fitness,x0,x1
0, 159.186, -400.634, 26.844
1, -927.134, 445.56, 458.111
2, -927.039, 445.468, 458.107
3, -927.12, 445.484, 458.174
4, -927.194, 445.487, 458.247
5, -927.157, 445.432, 458.266
6, -927.13, 445.403, 458.267
7, -927.17, 445.445, 458.266
8, -924.708, 445.467, 458.269
9, -924.735, 445.481, 458.282
10, -924.733, 445.485, 458.276
11, -924.762, 445.5, 458.29
12, -924.757, 445.515, 458.27
13, -924.784, 445.523, 458.29
14, -924.802, 445.541, 458.29
15, -924.78, 445.526, 458.283
16, -924.773, 445.509, 458.293
17, -924.797, 445.52, 458.306
18, -924.814, 445.532, 458.312
19, -924.8, 445.517, 458.313
20, -924.815, 445.526, 458.319
21, -924.793, 445.515, 458.307
22, -924.798, 445.527, 458.301
23, -924.801, 445.534, 458.297
24, -924.802, 445.533, 458.299
25, -924.816, 445.536, 458.31
26, -924.811, 445.538, 458.303
27, -924.815, 445.549, 458.296
28, -924.816, 445.551, 458.294
29, -942.576, 512, 407.833
30, -942.583, 512, 407.839
31, -942.575, 512, 407.832
32, -942.58, 512, 407.836
33, -942.588, 512, 407.844
34, -942.575, 511.994, 407.838
35, -942.583, 511.999, 407.84
36, -942.584, 512, 407.841
37, -942.589, 512, 407.846
38, -942.588, 512, 407.844
39, -942.589, 512, 407.845
40, -942.594, 512, 407.85
41, -942.594, 512, 407.851
42, -942.595, 512, 407.852
43, -942.599, 511.996, 407.859
44, -942.594, 511.992, 407.859
45, -942.59, 511.99, 407.856
46, -942.596, 511.99, 407.863
47, -942.59, 511.986, 407.861
48, -942.597, 511.992, 407.861
49, -951.944, 511.998, 401.222
