iteration,fitness,x0,x1
0, 187.048, -153.225, 175.608
1, -853.089, 349.723, 512
2, -853.135, 349.831, 511.938
3, -853.088, 349.827, 511.893
4, -853.062, 349.793, 511.899
5, -853.038, 349.745, 511.923
6, -853.058, 349.766, 511.923
7, -853.066, 349.757, 511.94
8, -853.117, 349.792, 511.96
9, -853.111, 349.785, 511.96
10, -853.152, 349.81, 511.979
11, -853.157, 349.832, 511.962
12, -853.183, 349.852, 511.97
13, -853.182, 349.836, 511.985
14, -886.795, 343.969, 499.114
15, -886.827, 343.988, 499.128
16, -886.823, 343.979, 499.133
17, -932.265, 511.999, 408.383
18, -932.279, 512, 408.396
19, -932.267, 511.991, 408.393
20, -932.272, 512, 408.389
21, -932.258, 512, 408.376
22, -932.252, 512, 408.37
23, -932.251, 511.993, 408.375
24, -932.241, 511.981, 408.376
25, -949.406, 511.951, 406.236
26, -949.397, 511.945, 406.234
27, -949.402, 511.953, 406.231
28, -949.396, 511.958, 406.22
29, -949.397, 511.962, 406.216
30, -949.396, 511.957, 406.22
31, -952.39, 512, 401.673
32, -952.398, 512, 401.681
33, -952.406, 512, 401.69
34, -952.409, 512, 401.692
35, -952.406, 512, 401.69
36, -952.408, 511.995, 401.697
37, -952.406, 511.999, 401.69
38, -952.407, 512, 401.69
39, -952.41, 512, 401.693
40, -952.415, 512, 401.698
41, -952.407, 511.999, 401.691
42, -952.41, 512, 401.693
43, -952.403, 511.994, 401.691
44, -952.406, 512, 401.689
45, -952.403, 511.999, 401.687
46, -952.409, 512, 401.692
47, -952.41, 511.996, 401.697
48, -952.401, 511.992, 401.692
49, -952.403, 511.99, 401.696
