iteration,fitness,x0,x1
0, -495.923, -226.246, 259.151
1, -816.49, -312.511, 512
2, -816.413, -312.43, 512
3, -816.462, -312.482, 512
4, -816.502, -312.524, 512
5, -816.521, -312.544, 512
6, -816.527, -312.55, 512
7, -816.472, -312.508, 511.984
8, -816.482, -312.535, 511.968
9, -816.452, -312.509, 511.961
10, -816.485, -312.515, 511.99
11, -816.503, -312.525, 512
12, -816.494, -312.515, 512
13, -888.066, 512, 411.154
14, -888.055, 511.998, 411.144
15, -888.044, 511.984, 411.145
16, -888.069, 511.996, 411.16
17, -888.063, 511.987, 411.162
18, -888.042, 511.972, 411.154
19, -888.021, 511.959, 411.143
20, -888.001, 511.952, 411.129
21, -957.38, 512, 404.296
22, -957.376, 512, 404.293
23, -957.377, 512, 404.294
24, -957.386, 511.997, 404.305
25, -957.383, 512, 404.3
26, -957.381, 511.993, 404.304
27, -957.384, 512, 404.3
28, -957.381, 512, 404.298
29, -957.389, 512, 404.306
30, -957.371, 511.991, 404.297
31, -957.372, 511.995, 404.294
32, -957.381, 511.996, 404.302
33, -957.378, 511.995, 404.299
34, -957.386, 511.995, 404.308
35, -957.387, 511.997, 404.306
36, -957.392, 511.999, 404.31
37, -957.386, 512, 404.303
38, -957.384, 512, 404.301
39, -957.388, 511.998, 404.307
40, -957.394, 511.997, 404.314
41, -957.396, 512, 404.313
42, -957.398, 512, 404.314
43, -957.394, 511.997, 404.313
44, -957.392, 511.994, 404.314
45, -957.396, 511.997, 404.315
46, -957.395, 512, 404.311
47, -957.394, 511.997, 404.314
48, -957.394, 512, 404.311
49, -957.389, 512, 404.306
