iteration,agent_id,fitness,x0,x1
0, 0, -217.423, -240.46, -180.26
0, 1, 120.081, 41.8742, -136.144
0, 2, -358.581, -229.827, -247.531
0, 3, -184.227, -160.591, -306.933
0, 4, 331.992, 219.313, -393.478
0, 5, 234.577, 509.886, 354.478
0, 6, 401.44, 347.24, -296.311
0, 7, 141.778, 108.341, -267.296
0, 8, 95.0975, 368.385, -21.6877
0, 9, -359.26, 449.401, 438.638
0, 10, 30.6057, -479.208, -275.634
0, 11, -486.041, 388.467, 161.313
0, 12, -53.9528, -113.81, -119.26
0, 13, -61.9675, -322.213, 292.732
0, 14, -256.727, -113.457, 378.95
0, 15, -473.758, 300.66, 190.563
0, 16, 277.593, 347.641, 22.267
0, 17, -316.89, 446.045, -316.217
0, 18, 246.463, 134.92, 222.284
0, 19, -17.4076, 206.636, -178.462
0, 20, -339.96, 25.9448, 337.333
0, 21, -163.004, 370.758, 238.168
0, 22, 554.126, 18.5099, 495.007
0, 23, -346.02, 219.48, -286.408
0, 24, 309.197, -269.973, 435.537
0, 25, 152.664, 352.801, 398.22
0, 26, -113.44, -429.648, -432.919
0, 27, -95.2131, -86.9449, -498.546
0, 28, 92.2006, -476.954, 303.224
0, 29, -256.779, 422.453, -6.5292
0, 30, -293.735, -171.75, 97.9751
0, 31, 384.328, -501.649, 156.142
0, 32, -297.635, -369.688, 149.933
0, 33, 39.4805, 151.259, 16.144
0, 34, -240.428, 319.383, -132.535
0, 35, 136.809, 156.93, 232.582
0, 36, -571.701, 413.131, 154.05
0, 37, -142.416, -407.118, -196.149
0, 38, 330.578, -365.324, -232.265
0, 39, -114.728, 36.8117, -412.831
0, 40, 328.224, 265.479, 116.252
0, 41, -404.007, 506.753, -289.93
0, 42, -171.446, -289.538, -68.4494
0, 43, 104.575, -414.162, 452.659
0, 44, 205.451, 167.859, 479.897
0, 45, 33.3946, -234.569, 217.637
0, 46, 450.135, -338.133, 416.522
0, 47, 174.043, 194.673, -156.304
0, 48, -95.1633, 368.278, -44.5877
0, 49, -33.1728, -22.5818, 209.55
0, 50, -10.2486, 188.633, -113.513
0, 51, 164.178, -37.0418, -229.885
0, 52, 295.83, -348.073, 390.984
0, 53, -41.726, -84.9425, -26.3209
0, 54, 100.043, 372.384, -428.4
0, 55, -59.1885, -74.5309, 47.8576
0, 56, 40.1987, -222.924, -111.119
0, 57, 42.9916, -67.9872, -168.372
0, 58, -342.544, -284.156, 267.828
0, 59, -404.199, 293.155, 510.096
0, 60, 440.777, -127.386, -390.106
0, 61, -109.883, -487.844, 293.892
0, 62, -306.176, 330.758, -107.407
0, 63, -330.737, -203.776, -485.028
0, 64, 152.965, 74.7595, 237.709
0, 65, -302.897, 127.179, 330.726
0, 66, 215.226, 236.912, -87.5882
0, 67, -567.635, 434.757, -290.52
0, 68, 493.412, 87.0675, -493.256
0, 69, -225.161, -143.728, 388.955
0, 70, 328.744, -381.144, 304.321
0, 71, 56.6806, 108.96, -75.086
0, 72, -32.0742, -135.256, -253.095
0, 73, -231.443, 147.262, -432.106
0, 74, -574.67, -421.406, -344.97
0, 75, -187.469, -166.637, 253.933
0, 76, 68.2629, -409.508, 208.544
0, 77, -526.414, -502.915, -422.431
0, 78, 264.342, -405.338, 238.639
0, 79, 463.414, 215.19, 420.874
0, 80, -604.412, -379.88, -443.741
