iteration,fitness,x0,x1
0, 395.688, 430.025, 365.251
1, -855.39, 361.684, 512
2, -855.417, 361.711, 512
3, -855.448, 361.743, 512
4, -911.89, 476.593, 434.469
5, -911.877, 476.624, 434.428
6, -911.866, 476.603, 434.435
7, -911.85, 476.578, 434.443
8, -911.861, 476.559, 434.471
9, -911.82, 476.526, 434.46
10, -911.831, 476.527, 434.47
11, -911.811, 476.516, 434.46
12, -911.786, 476.513, 434.437
13, -911.815, 476.534, 434.447
14, -911.849, 476.55, 434.468
15, -911.851, 476.559, 434.461
16, -911.84, 476.558, 434.45
17, -911.824, 476.541, 434.45
18, -911.834, 476.547, 434.454
19, -946.215, 474.556, 430.536
20, -946.217, 474.563, 430.531
21, -946.208, 474.562, 430.522
22, -946.195, 474.549, 430.522
23, -946.203, 474.554, 430.525
24, -946.199, 474.555, 430.52
25, -946.208, 474.556, 430.528
26, -946.197, 474.548, 430.525
27, -946.197, 474.552, 430.522
28, -946.209, 474.563, 430.523
29, -946.227, 474.571, 430.533
30, -946.228, 474.575, 430.531
31, -946.218, 474.572, 430.523
32, -946.221, 474.57, 430.528
33, -946.224, 474.566, 430.535
34, -946.219, 474.565, 430.531
35, -946.216, 474.559, 430.534
36, -946.221, 474.556, 430.541
37, -946.229, 474.562, 430.544
38, -946.233, 474.567, 430.543
39, -946.228, 474.57, 430.535
40, -946.226, 474.57, 430.533
41, -946.232, 474.571, 430.537
42, -956.393, 512, 402.659
43, -956.387, 512, 402.654
44, -956.377, 511.995, 402.648
45, -956.379, 512, 402.646
46, -956.373, 511.994, 402.646
47, -956.373, 511.996, 402.644
48, -956.367, 511.993, 402.64
49, -956.367, 511.988, 402.646
