iteration,fitness,x0,x1
0, -305.391, 341.535, -366.407
1, -672.445, 480.132, -308.885
2, -789.65, -294.871, 512
3, -789.62, -294.833, 512
4, -789.628, -294.844, 512
5, -789.617, -294.83, 512
6, -789.614, -294.826, 512
7, -789.613, -294.827, 511.998
8, -802.11, -465.895, 369.125
9, -802.121, -465.887, 369.149
10, -800.871, -465.866, 369.128
11, -802.1, -465.864, 369.152
12, -800.858, -465.847, 369.134
13, -861.359, 353.857, 512
14, -861.36, 353.877, 511.981
15, -861.379, 353.889, 511.987
16, -861.379, 353.905, 511.971
17, -861.378, 353.904, 511.971
18, -861.377, 353.896, 511.978
19, -861.388, 353.903, 511.983
20, -861.383, 353.895, 511.986
21, -861.399, 353.901, 511.996
22, -861.406, 353.907, 511.999
23, -861.416, 353.916, 512
24, -861.409, 353.917, 511.991
25, -861.413, 353.916, 511.996
26, -861.399, 353.909, 511.988
27, -861.399, 353.909, 511.989
28, -861.412, 353.917, 511.993
29, -861.416, 353.915, 512
30, -861.413, 353.912, 512
31, -861.402, 353.907, 511.994
32, -861.405, 353.916, 511.988
33, -861.412, 353.921, 511.989
34, -861.411, 353.913, 511.997
35, -905.267, 512, 410.305
36, -905.264, 512, 410.302
37, -905.263, 511.999, 410.302
38, -905.263, 511.995, 410.306
39, -942.662, 512, 407.919
40, -942.658, 511.997, 407.918
41, -942.667, 512, 407.924
42, -942.659, 511.999, 407.917
43, -942.656, 512, 407.913
44, -942.657, 512, 407.914
45, -942.662, 512, 407.918
46, -942.658, 511.994, 407.921
47, -942.662, 511.996, 407.923
48, -952.028, 512, 401.306
49, -952.025, 511.997, 401.305
