iteration,fitness,x0,x1
0, 545.301, 318.521, 398.249
1, -755.731, 512, 468.227
2, -765.998, 419.109, 427.072
3, -765.936, 419.084, 427.024
4, -765.906, 419.058, 427.016
5, -788.165, -333.725, 512
6, -788.09, -333.69, 511.951
7, -788.106, -333.677, 511.987
8, -869.309, 512, 412.815
9, -869.298, 512, 412.804
10, -869.285, 512, 412.791
11, -869.276, 512, 412.782
12, -869.298, 512, 412.804
13, -869.314, 511.996, 412.823
14, -869.298, 511.975, 412.824
15, -869.294, 511.975, 412.82
16, -869.281, 511.979, 412.804
17, -869.281, 511.97, 412.811
18, -869.279, 511.962, 412.815
19, -869.291, 511.962, 412.828
20, -869.293, 511.957, 412.834
21, -869.271, 511.945, 412.822
22, -869.269, 511.956, 412.81
23, -869.261, 511.961, 412.798
24, -869.258, 511.952, 412.802
25, -869.254, 511.959, 412.792
26, -880.523, 340.881, 499.004
27, -880.521, 340.876, 499.007
28, -880.515, 340.877, 499
29, -880.512, 340.884, 498.99
30, -880.523, 340.887, 498.998
31, -880.536, 340.896, 499.002
32, -915.399, 512, 397.642
33, -915.402, 511.997, 397.648
34, -915.396, 511.99, 397.649
35, -915.383, 511.983, 397.643
36, -934.193, 442.798, 457.224
37, -934.196, 442.803, 457.223
38, -934.196, 442.803, 457.222
39, -934.196, 442.807, 457.219
40, -934.208, 442.811, 457.227
41, -957.688, 512, 403.145
42, -957.687, 511.999, 403.146
43, -957.679, 511.998, 403.139
44, -957.674, 511.998, 403.133
45, -957.673, 511.992, 403.139
46, -957.676, 511.997, 403.136
47, -957.679, 511.995, 403.142
48, -957.674, 511.996, 403.136
49, -957.678, 512, 403.136
