iteration,fitness,x0,x1
0, -412.839, -13.0894, 377.554
1, -680.696, 387.415, -372.698
2, -877.291, 453.248, 461.386
3, -877.302, 453.287, 461.359
4, -877.396, 453.35, 461.399
5, -863.483, 453.404, 461.387
6, -877.441, 453.396, 461.403
7, -885.647, 512, 395.932
8, -885.638, 512, 395.922
9, -885.655, 512, 395.94
10, -885.649, 512, 395.934
11, -885.654, 511.996, 395.943
12, -885.66, 511.986, 395.959
13, -885.64, 511.98, 395.943
14, -885.614, 511.961, 395.934
15, -885.619, 511.966, 395.935
16, -885.604, 511.967, 395.918
17, -885.603, 511.975, 395.91
18, -885.601, 511.974, 395.908
19, -885.591, 511.96, 395.911
20, -885.583, 511.952, 395.91
21, -885.587, 511.958, 395.909
22, -885.598, 511.967, 395.912
23, -885.599, 511.977, 395.904
24, -885.607, 511.986, 395.903
25, -885.605, 511.99, 395.898
26, -885.605, 511.994, 395.894
27, -905.773, 512, 410.812
28, -905.771, 512, 410.809
29, -905.776, 512, 410.814
30, -905.774, 512, 410.812
31, -905.776, 511.999, 410.815
32, -905.779, 511.995, 410.821
33, -905.771, 511.993, 410.815
34, -905.76, 511.984, 410.812
35, -905.762, 511.987, 410.812
36, -905.755, 511.987, 410.804
37, -905.754, 511.991, 410.801
38, -905.753, 511.99, 410.8
39, -905.749, 511.984, 410.801
40, -905.745, 511.979, 410.801
41, -905.747, 511.983, 410.8
42, -905.753, 511.987, 410.802
43, -905.753, 511.993, 410.797
44, -905.757, 511.998, 410.797
45, -905.756, 512, 410.794
46, -931.95, 512, 408.068
47, -931.946, 512, 408.063
48, -931.948, 512, 408.065
49, -931.944, 512, 408.061
