iteration,fitness,x0,x1
0, -753.24, -464.42, -380.786
1, -783.115, 451.662, 402.321
2, -792.08, 337.552, 512
3, -792.149, 337.644, 512
4, -846.26, 347.442, 512
5, -846.246, 347.427, 512
6, -846.228, 347.409, 511.998
7, -846.229, 347.449, 511.96
8, -846.278, 347.484, 511.979
9, -846.316, 347.502, 512
10, -846.277, 347.474, 511.987
11, -846.306, 347.5, 511.992
12, -927.979, 512, 398.991
13, -927.964, 511.988, 398.987
14, -935.451, 511.983, 398.987
15, -937.301, 511.997, 399.005
16, -937.299, 511.993, 399.008
17, -937.323, 512, 399.025
18, -937.334, 512, 399.036
19, -937.33, 511.994, 399.038
20, -937.309, 511.984, 399.026
21, -937.314, 511.976, 399.039
22, -937.308, 511.964, 399.046
23, -937.324, 511.973, 399.053
24, -937.326, 511.964, 399.065
25, -937.325, 511.953, 399.074
26, -937.332, 511.952, 399.082
27, -937.332, 511.945, 399.089
28, -937.342, 511.945, 399.099
29, -937.332, 511.944, 399.091
30, -956.338, 512, 402.604
31, -956.342, 511.998, 402.611
32, -956.344, 512, 402.61
33, -956.347, 512, 402.614
34, -956.343, 512, 402.609
35, -956.339, 512, 402.606
36, -956.333, 512, 402.599
37, -956.334, 511.996, 402.604
38, -956.343, 512, 402.609
39, -956.34, 512, 402.606
40, -956.333, 511.998, 402.601
41, -956.33, 511.996, 402.6
42, -956.321, 511.993, 402.594
43, -956.332, 511.998, 402.6
44, -956.333, 511.997, 402.602
45, -956.336, 511.998, 402.604
46, -956.336, 511.998, 402.604
47, -956.341, 511.998, 402.608
48, -956.33, 511.992, 402.604
49, -956.329, 511.991, 402.604
