iteration,fitness,x0,x1
0, -206.744, -307.629, 293.143
1, -958.37, 512, 403.834
2, -958.463, 512, 403.927
3, -955.915, 511.915, 403.958
4, -955.933, 511.861, 404.031
5, -955.842, 511.826, 403.975
6, -955.8, 511.823, 403.935
7, -955.825, 511.81, 403.973
8, -955.868, 511.819, 404.008
9, -955.903, 511.83, 404.032
10, -955.907, 511.852, 404.014
11, -955.928, 511.875, 404.012
12, -955.953, 511.892, 404.02
13, -955.965, 511.884, 404.04
14, -955.945, 511.886, 404.018
15, -955.916, 511.867, 404.008
16, -955.926, 511.866, 404.019
17, -955.925, 511.862, 404.022
18, -955.92, 511.864, 404.015
19, -955.897, 511.851, 404.005
20, -955.904, 511.853, 404.01
21, -955.9, 511.856, 404.002
22, -955.897, 511.862, 403.994
23, -955.893, 511.852, 404
24, -955.894, 511.858, 403.995
25, -955.884, 511.85, 403.993
26, -955.9, 511.859, 404
27, -955.902, 511.868, 403.993
28, -955.906, 511.867, 403.997
29, -955.924, 511.877, 404.007
30, -955.913, 511.868, 404.003
31, -955.909, 511.867, 404
32, -955.909, 511.864, 404.003
33, -955.919, 511.866, 404.012
34, -955.913, 511.86, 404.013
35, -955.909, 511.86, 404.008
36, -955.905, 511.856, 404.008
37, -958.032, 512, 404.953
38, -958.04, 512, 404.96
39, -958.045, 512, 404.966
40, -958.048, 512, 404.969
41, -958.048, 512, 404.969
42, -958.053, 512, 404.974
43, -958.055, 512, 404.976
44, -958.048, 511.995, 404.975
45, -958.059, 512, 404.98
46, -958.053, 511.995, 404.979
47, -958.047, 511.994, 404.974
48, -958.055, 511.998, 404.978
49, -958.047, 511.993, 404.975
