iteration,fitness,x0,x1
0, 139.403, -320.025, -133.656
1, -794.162, -331.605, 512
2, -840.292, 346.069, 512
3, -840.363, 346.147, 512
4, -840.373, 346.194, 511.965
5, -840.316, 346.192, 511.906
6, -840.348, 346.217, 511.917
7, -843.778, 346.179, 511.908
8, -843.786, 346.193, 511.903
9, -843.777, 346.178, 511.909
10, -840.341, 346.189, 511.935
11, -840.365, 346.203, 511.947
12, -846.85, 512, 413.109
13, -846.837, 511.989, 413.104
14, -859.341, 359.265, 512
15, -867.246, 512, 394.123
16, -867.23, 511.991, 394.114
17, -867.249, 511.995, 394.131
18, -867.234, 511.985, 394.125
19, -867.253, 511.99, 394.139
20, -867.253, 511.976, 394.152
21, -867.259, 511.987, 394.149
22, -867.265, 511.993, 394.15
23, -867.265, 511.985, 394.156
24, -867.262, 511.993, 394.147
25, -867.264, 512, 394.142
26, -867.264, 512, 394.142
27, -867.267, 512, 394.145
28, -941.981, 512, 407.236
29, -941.977, 512, 407.233
30, -941.973, 511.997, 407.231
31, -941.983, 511.999, 407.239
32, -941.987, 512, 407.242
33, -941.976, 511.995, 407.236
34, -941.966, 511.992, 407.228
35, -941.967, 511.99, 407.232
36, -941.956, 511.986, 407.226
37, -941.963, 511.985, 407.232
38, -941.96, 511.983, 407.232
39, -941.961, 511.985, 407.231
40, -941.952, 511.983, 407.223
41, -941.949, 511.978, 407.226
42, -941.954, 511.979, 407.23
43, -941.961, 511.984, 407.232
44, -941.959, 511.988, 407.226
45, -941.965, 511.99, 407.23
46, -941.975, 511.996, 407.235
47, -941.984, 512, 407.239
48, -941.979, 512, 407.235
49, -941.982, 512, 407.238
