iteration,fitness,x0,x1
0, 8.9881, 331.883, -68.1171
1, -768.155, 512, 416.166
2, -847.635, 512, 413.895
3, -847.562, 512, 413.821
4, -847.631, 512, 413.891
5, -847.645, 512, 413.905
6, -847.617, 511.952, 413.913
7, -847.602, 511.944, 413.905
8, -847.615, 511.959, 413.906
9, -957.563, 512, 403.019
10, -957.577, 512, 403.034
11, -957.545, 511.987, 403.015
12, -957.556, 511.983, 403.029
13, -957.553, 512, 403.009
14, -957.567, 512, 403.024
15, -957.573, 512, 403.03
16, -957.553, 511.996, 403.014
17, -957.556, 511.996, 403.016
18, -957.562, 511.987, 403.031
19, -957.557, 511.987, 403.027
20, -957.564, 512, 403.02
21, -957.55, 512, 403.007
22, -957.542, 511.989, 403.009
23, -957.548, 512, 403.005
24, -956.336, 511.991, 403.003
25, -956.333, 511.985, 403.006
26, -956.333, 511.995, 402.996
27, -957.55, 512, 403.007
28, -957.55, 511.993, 403.014
29, -957.551, 511.988, 403.02
30, -957.55, 511.986, 403.021
31, -957.544, 511.984, 403.016
32, -957.54, 511.989, 403.008
33, -956.328, 511.986, 403
34, -956.323, 511.984, 402.996
35, -956.322, 511.976, 403.003
36, -956.328, 511.981, 403.005
37, -957.537, 511.985, 403.008
38, -957.539, 511.984, 403.012
39, -957.552, 511.991, 403.018
40, -957.713, 512, 404.632
41, -957.711, 511.999, 404.631
42, -957.712, 512, 404.631
43, -957.708, 511.996, 404.63
44, -957.714, 512, 404.632
45, -957.716, 512, 404.635
46, -957.707, 511.995, 404.631
47, -957.716, 511.998, 404.637
48, -957.712, 512, 404.631
49, -957.715, 512, 404.634
