iteration,fitness,x0,x1
0, 271.453, 382.439, 8.6464
1, -601.991, -512, 410.348
2, -945.629, 512, 400.071
3, -945.605, 512, 400.047
4, -945.594, 512, 400.036
5, -943.871, 511.974, 400.003
6, -943.848, 511.953, 400.001
7, -943.857, 511.933, 400.03
8, -943.847, 511.936, 400.017
9, -943.851, 511.966, 399.991
10, -943.828, 511.937, 399.997
11, -943.846, 511.948, 400.004
12, -945.546, 511.959, 400.029
13, -945.543, 511.948, 400.037
14, -945.552, 511.952, 400.041
15, -945.56, 511.944, 400.057
16, -945.548, 511.934, 400.055
17, -945.538, 511.938, 400.042
18, -945.55, 511.942, 400.05
19, -945.553, 511.945, 400.049
20, -945.578, 511.957, 400.063
21, -945.577, 511.967, 400.052
22, -945.596, 511.98, 400.059
23, -945.592, 511.987, 400.046
24, -945.59, 511.991, 400.04
25, -945.586, 511.996, 400.032
26, -945.594, 512, 400.036
27, -945.588, 511.999, 400.03
28, -945.586, 512, 400.028
29, -945.576, 511.998, 400.02
30, -945.583, 512, 400.025
31, -945.59, 512, 400.032
32, -945.583, 512, 400.025
33, -945.581, 511.999, 400.024
34, -945.576, 511.996, 400.021
35, -945.583, 512, 400.025
36, -945.584, 512, 400.026
37, -945.583, 512, 400.025
38, -945.577, 511.994, 400.025
39, -945.565, 511.989, 400.018
40, -945.564, 511.99, 400.016
41, -945.567, 511.989, 400.019
42, -945.559, 511.985, 400.016
43, -945.562, 511.992, 400.012
44, -945.554, 511.988, 400.007
45, -943.882, 511.985, 400.004
46, -943.882, 511.99, 399.999
47, -938.266, 511.995, 399.994
48, -943.884, 511.993, 399.998
49, -943.874, 511.987, 399.993
