iteration,fitness,x0,x1
0, -400.391, -442.735, 82.4386
1, -715.357, 312.605, 488.087
2, -715.508, 312.753, 488.134
3, -715.484, 312.654, 488.187
4, -935.955, 438.218, 453.887
5, -934.93, 438.256, 453.942
6, -934.868, 438.218, 453.918
7, -935.951, 438.213, 453.889
8, -935.957, 438.239, 453.869
9, -935.951, 438.247, 453.853
10, -935.977, 438.257, 453.87
11, -935.975, 438.261, 453.864
12, -934.905, 438.284, 453.889
13, -934.946, 438.302, 453.912
14, -934.934, 438.307, 453.894
15, -934.953, 438.307, 453.913
16, -934.949, 438.318, 453.899
17, -934.944, 438.33, 453.882
18, -934.941, 438.329, 453.879
19, -934.917, 438.315, 453.869
20, -934.901, 438.309, 453.859
21, -934.92, 438.319, 453.868
22, -934.94, 438.329, 453.878
23, -934.945, 438.34, 453.872
24, -934.955, 438.35, 453.873
25, -934.938, 438.34, 453.865
26, -949.622, 512, 406.405
27, -949.632, 512, 406.415
28, -954.684, 512, 405.364
29, -954.691, 512, 405.371
30, -954.687, 512, 405.367
31, -954.687, 512, 405.367
32, -954.674, 511.993, 405.361
33, -954.683, 512, 405.363
34, -954.685, 511.996, 405.368
35, -954.685, 511.994, 405.37
36, -954.675, 511.992, 405.362
37, -954.674, 511.998, 405.356
38, -954.67, 511.992, 405.357
39, -954.674, 511.995, 405.359
40, -954.672, 511.992, 405.359
41, -954.681, 511.996, 405.364
42, -954.683, 511.997, 405.365
43, -954.681, 511.992, 405.368
44, -954.671, 511.99, 405.361
45, -954.675, 511.99, 405.365
46, -954.672, 511.985, 405.367
47, -954.675, 511.984, 405.37
48, -954.676, 511.983, 405.373
49, -954.672, 511.978, 405.373
