iteration,fitness,x0,x1
0, 162.934, -263.605, -82.2243
1, -595.795, 315.621, 512
2, -610.291, 409.125, -386.127
3, -610.302, 409.112, -386.152
4, -610.291, 409.125, -386.127
5, -730.737, 512, 388.425
6, -951.635, 483.334, 433.865
7, -951.637, 483.341, 433.861
8, -951.628, 483.345, 433.847
9, -951.667, 483.366, 433.867
10, -951.699, 483.386, 433.879
11, -951.657, 483.369, 433.853
12, -951.687, 483.383, 433.869
13, -951.675, 483.372, 433.868
14, -951.664, 483.359, 433.87
15, -951.65, 483.346, 433.869
16, -951.671, 483.36, 433.876
17, -951.684, 483.36, 433.889
18, -951.687, 483.359, 433.893
19, -951.681, 483.36, 433.886
20, -951.675, 483.359, 433.881
21, -951.697, 483.372, 433.89
22, -951.689, 483.374, 433.881
23, -951.691, 483.364, 433.893
24, -951.696, 483.357, 433.905
25, -951.7, 483.35, 433.915
26, -951.697, 483.347, 433.916
27, -951.69, 483.342, 433.914
28, -951.672, 483.332, 433.906
29, -951.668, 483.327, 433.906
30, -951.673, 483.325, 433.913
31, -951.675, 483.333, 433.908
32, -951.667, 483.326, 433.906
33, -951.668, 483.324, 433.91
34, -951.678, 483.332, 433.911
35, -951.68, 483.334, 433.911
36, -951.682, 483.336, 433.912
37, -951.676, 483.335, 433.906
38, -951.67, 483.331, 433.904
39, -951.667, 483.333, 433.9
40, -951.672, 483.34, 433.898
41, -951.669, 483.337, 433.897
42, -951.663, 483.333, 433.896
43, -951.663, 483.334, 433.894
44, -951.659, 483.33, 433.895
45, -951.652, 483.329, 433.888
46, -951.657, 483.328, 433.894
47, -952.193, 512, 401.473
48, -952.188, 511.996, 401.472
49, -952.194, 512, 401.474
