iteration,fitness,x0,x1
0, 112.735, 388.891, 204.953
1, -797.789, 495.442, 395.599
2, -797.746, 495.401, 395.586
3, -848.754, 512, 393.924
4, -848.738, 512, 393.907
5, -848.695, 512, 393.862
6, -848.657, 511.952, 393.864
7, -857.453, -452.197, 376.187
8, -857.453, -452.197, 376.187
9, -857.436, -452.17, 376.196
10, -857.434, -452.172, 376.192
11, -875.475, 451.35, 471.113
12, -875.452, 451.338, 471.099
13, -875.461, 451.349, 471.097
14, -875.459, 451.358, 471.085
15, -875.457, 451.362, 471.078
16, -875.456, 451.372, 471.065
17, -875.438, 451.363, 471.054
18, -875.433, 451.36, 471.052
19, -875.428, 451.358, 471.048
20, -875.436, 451.37, 471.044
21, -875.435, 451.379, 471.033
22, -875.423, 451.366, 471.034
23, -875.418, 451.365, 471.029
24, -907.959, 477.732, 426.655
25, -907.96, 477.725, 426.663
26, -957.735, 512, 404.654
27, -957.735, 511.99, 404.664
28, -957.727, 511.985, 404.661
29, -957.717, 511.976, 404.66
30, -957.717, 511.975, 404.661
31, -957.707, 511.967, 404.659
32, -957.695, 511.96, 404.654
33, -957.699, 511.962, 404.656
34, -957.702, 511.97, 404.651
35, -957.698, 511.967, 404.649
36, -957.696, 511.971, 404.644
37, -957.697, 511.965, 404.651
38, -957.697, 511.96, 404.656
39, -957.692, 511.961, 404.65
40, -957.693, 511.966, 404.646
41, -957.694, 511.973, 404.64
42, -957.696, 511.978, 404.637
43, -957.696, 511.979, 404.635
44, -957.693, 511.982, 404.629
45, -957.69, 511.978, 404.631
46, -957.693, 511.983, 404.629
47, -957.704, 511.988, 404.635
48, -957.704, 511.985, 404.637
49, -957.701, 511.986, 404.634
