iteration,fitness,x0,x1
0, 522.714, 20.5512, 484.734
1, -570.548, -512, 270.327
2, -830.005, 360.411, 496.765
3, -905.068, 512, 410.106
4, -905.091, 512, 410.129
5, -905.071, 512, 410.109
6, -905.109, 512, 410.147
7, -905.142, 512, 410.18
8, -905.114, 512, 410.152
9, -905.075, 511.97, 410.139
10, -905.073, 511.959, 410.148
11, -905.097, 511.962, 410.169
12, -905.129, 511.971, 410.193
13, -905.118, 511.972, 410.181
14, -905.102, 511.969, 410.167
15, -905.129, 511.978, 410.187
16, -905.101, 511.962, 410.172
17, -905.1, 511.959, 410.174
18, -905.113, 511.96, 410.186
19, -905.108, 511.95, 410.191
20, -905.123, 511.958, 410.198
21, -905.128, 511.972, 410.191
22, -905.135, 511.984, 410.187
23, -905.14, 511.988, 410.189
24, -905.131, 511.977, 410.189
25, -905.116, 511.973, 410.178
26, -905.123, 511.977, 410.181
27, -905.121, 511.973, 410.183
28, -905.111, 511.968, 410.178
29, -905.11, 511.971, 410.174
30, -905.099, 511.969, 410.164
31, -905.081, 511.96, 410.155
32, -905.084, 511.962, 410.156
33, -905.09, 511.963, 410.161
34, -905.078, 511.954, 410.157
35, -905.086, 511.955, 410.163
36, -905.086, 511.951, 410.167
37, -905.101, 511.959, 410.175
38, -905.097, 511.962, 410.169
39, -905.088, 511.957, 410.164
40, -905.079, 511.953, 410.158
41, -905.082, 511.952, 410.162
42, -905.08, 511.954, 410.159
43, -905.083, 511.953, 410.162
44, -905.09, 511.959, 410.163
45, -905.082, 511.956, 410.158
46, -905.079, 511.953, 410.158
47, -905.085, 511.955, 410.163
48, -905.086, 511.959, 410.16
49, -905.089, 511.957, 410.164
