iteration,fitness,x0,x1
0, 583.222, -497.392, 472.923
1, -815.41, 358.842, 493.49
2, -815.511, 358.913, 493.536
3, -815.53, 358.992, 493.494
4, -814.37, 358.973, 493.554
5, -814.359, 358.924, 493.581
6, -814.347, 358.905, 493.584
7, -814.407, 358.946, 493.613
8, -814.409, 358.921, 493.634
9, -814.43, 358.953, 493.63
10, -957.486, 512, 404.404
11, -957.502, 511.997, 404.422
12, -957.484, 512, 404.401
13, -957.476, 512, 404.393
14, -957.477, 512, 404.394
15, -957.451, 511.991, 404.377
16, -957.426, 511.98, 404.364
17, -957.436, 511.992, 404.362
18, -957.434, 512, 404.351
19, -957.44, 511.999, 404.359
20, -957.438, 512, 404.355
21, -957.428, 512, 404.345
22, -957.44, 512, 404.357
23, -957.431, 512, 404.348
24, -957.443, 512, 404.36
25, -957.439, 511.992, 404.364
26, -957.428, 511.987, 404.358
27, -957.429, 511.986, 404.36
28, -957.43, 511.988, 404.359
29, -957.428, 511.99, 404.355
30, -957.436, 511.989, 404.363
31, -957.437, 511.994, 404.36
32, -958.053, 512, 404.974
33, -958.05, 511.999, 404.973
34, -958.059, 512, 404.98
35, -958.06, 512, 404.981
36, -958.053, 512, 404.974
37, -958.051, 511.992, 404.98
38, -958.06, 511.997, 404.984
39, -958.052, 511.992, 404.982
40, -958.058, 511.995, 404.984
41, -958.06, 512, 404.981
42, -958.064, 511.998, 404.987
43, -958.061, 511.993, 404.99
44, -957.469, 512, 404.386
45, -958.07, 511.996, 404.995
46, -957.461, 512, 404.378
47, -958.074, 511.998, 404.998
48, -958.072, 512, 404.993
49, -958.076, 512, 404.997
